id,wave_group_id,odds,enemy_id_1,drop_gold_1,drop_reward_id_1,enemy_id_2,drop_gold_2,drop_reward_id_2,enemy_id_3,drop_gold_3,drop_reward_id_3,enemy_id_4,drop_gold_4,drop_reward_id_4,enemy_id_5,drop_gold_5,drop_reward_id_5
102000021,120030013,100,102030110,681,12003029,102030108,0,11999392,102030105,0,12003013,102030104,0,11999393,0,0,0
102000022,120030021,100,102030203,690,12003021,102030203,0,0,102030205,0,0,102030206,0,0,0,0,0
102000023,120030022,100,102030207,690,12003022,102030207,0,11999391,102030205,0,11999202,102030204,0,0,0,0,0
102000024,120030023,100,102030209,690,12003039,102030201,0,11999392,102030203,0,12003023,102030204,0,11999393,0,0,0
102000025,120030031,100,102030302,702,12003031,102030302,0,0,102030304,0,11999203,0,0,0,0,0,0
102000026,120030032,100,102030302,702,12003032,102030306,0,11999391,102030301,0,11999393,0,0,0,0,0,0
102000027,120030033,100,102030307,702,11999392,102030308,0,12003049,102030304,0,12003033,0,0,0,0,0,0
102000028,120040011,100,102040103,762,12004011,102040103,0,0,102040108,0,0,102040108,0,0,0,0,0
102000029,120040012,100,102040101,762,12004012,102040102,0,11999491,102040106,0,11999201,102040106,0,0,102040105,0,0
102000030,120040013,100,102040110,762,12004029,102040101,0,11999492,102040107,0,12004013,102040102,0,11999493,102040105,0,0
102000031,120040021,100,102040205,771,12004021,102040205,0,0,102040206,0,0,102040203,0,0,0,0,0
102000032,120040022,100,102040205,771,12004022,102040202,0,11999491,102040206,0,11999202,102040201,0,0,0,0,0
102000033,120040023,100,102040208,771,12004039,102040202,0,11999492,102040205,0,12004023,102040203,0,0,102040201,0,11999493
102000034,120040031,100,102040306,780,12004031,102040306,0,0,102040303,0,11999203,0,0,0,0,0,0
102000035,120040032,100,102040306,780,12004032,102040304,0,11999491,102040305,0,11999493,0,0,0,0,0,0
102000036,120040033,100,102040301,780,11999492,102040308,0,12004049,102040306,0,12004033,0,0,0,0,0,0
102000037,120050011,100,102050107,840,12005011,102050108,0,0,102050105,0,0,102050105,0,0,0,0,0
102000038,120050012,100,102050103,840,12005012,102050107,0,11999491,102050105,0,11999201,102050102,0,0,0,0,0
102000039,120050013,100,102050110,840,12005029,102050108,0,11999492,102050107,0,12005013,102050105,0,11999493,0,0,0
102000040,120050021,100,102050202,852,12005021,102050201,0,0,102050206,0,0,0,0,0,0,0,0
102000041,120050022,100,102050202,852,12005022,102050203,0,11999491,102050204,0,11999202,0,0,0,0,0,0
102000042,120050023,100,102050208,852,12005039,102050201,0,11999492,102050204,0,12005023,102050205,0,11999493,0,0,0
102000043,120050031,100,102050303,861,12005031,102050303,0,0,102050304,0,0,0,0,0,0,0,0
102000044,120050032,100,102050302,861,12005032,102050306,0,11999491,102050304,0,11999203,0,0,0,0,0,0
102000045,120050033,100,102050301,861,11999492,102050311,0,12005049,102050303,0,12005033,102050303,0,11999493,0,0,0
102000046,120060011,100,102060104,921,12006011,102060104,0,0,102060107,0,0,102060108,0,0,0,0,0
102000047,120060012,100,102060101,921,12006012,102060104,0,11999491,102060106,0,11999301,102060106,0,0,102060103,0,0
102000048,120060013,100,102060110,921,12006029,102060101,0,11999492,102060101,0,12006013,102060107,0,0,102060102,0,11999493
102000049,120060021,100,102060203,930,12006021,102060206,0,0,102060204,0,0,102060202,0,0,0,0,0
102000050,120060022,100,102060204,930,12006022,102060204,0,11999491,102060205,0,11999302,102060207,0,0,102060202,0,0
102000051,120060023,100,102060209,930,12006039,102060206,0,11999492,102060207,0,12006023,102060208,0,11999493,0,0,0
102000052,120060031,100,102060308,942,12006031,102060308,0,0,102060306,0,0,102060303,0,0,0,0,0
102000053,120060032,100,102060305,942,12006032,102060309,0,11999491,102060303,0,11999303,102060304,0,11999493,0,0,0
102000054,120060033,100,102060301,942,11999492,102060310,0,12006049,102060304,0,12006033,0,0,0,0,0,0
102000055,120070011,100,102070105,1002,12007011,102070105,0,0,102070104,0,0,0,0,0,0,0,0
102000056,120070012,100,102070104,1002,12007012,102070104,0,11999591,102070104,0,11999304,102070101,0,0,0,0,0
102000057,120070013,100,102070108,1002,12007029,102070105,0,11999592,102070104,0,12007013,102070101,0,0,102070107,0,11999593
102000058,120070021,100,102070208,1011,12007021,102070204,0,0,102070203,0,0,102070202,0,0,0,0,0
102000059,120070022,100,102070208,1011,12007022,102070208,0,11999591,102070202,0,11999301,102070202,0,0,102070207,0,0
102000060,120070023,100,102070209,1011,12007039,102070208,0,11999592,102070201,0,12007023,102070206,0,11999593,0,0,0
102000061,120070031,100,102070309,1020,12007031,102070307,0,0,102070307,0,0,0,0,0,0,0,0
102000062,120070032,100,102070305,1020,12007032,102070309,0,11999591,102070310,0,11999302,102070309,0,11999593,0,0,0
102000063,120070033,100,102070301,1020,11999592,102070311,0,12007049,102070305,0,12007033,0,0,0,0,0,0
102000064,120080011,100,102080105,1080,12008011,102080106,0,0,102080107,0,0,102080109,0,0,0,0,0
102000065,120080012,100,102080101,1080,12008012,102080105,0,11999591,102080107,0,11999303,102080103,0,0,0,0,0
102000066,120080013,100,102080110,1080,12008029,102080107,0,11999592,102080109,0,12008013,102080103,0,11999593,102080109,0,0
102000067,120080021,100,102080202,1092,12008021,102080208,0,0,102080207,0,0,102080204,0,0,0,0,0
102000068,120080022,100,102080208,1092,12008022,102080202,0,11999591,102080203,0,11999304,102080208,0,0,0,0,0
102000069,120080023,100,102080209,1092,12008039,102080205,0,11999592,102080202,0,12008023,102080207,0,11999593,0,0,0
102000070,120080031,100,102080303,1101,12008031,102080304,0,11999591,102080304,0,11999593,0,0,0,0,0,0
102000071,120080032,100,102080306,1101,12008032,102080307,0,11999592,102080308,0,11999301,102080307,0,0,0,0,0
102000072,120080033,100,102080301,1101,12008033,102080309,0,12008049,102080305,0,0,0,0,0,0,0,0
102000073,120090011,100,102090101,1113,12009011,102090102,0,0,102090106,0,0,102090105,0,0,0,0,0
102000074,120090012,100,102090103,1113,12009012,102090105,0,11999591,102090105,0,11999401,102090106,0,0,0,0,0
102000075,120090013,100,102090107,1113,12009029,102090102,0,11999592,102090101,0,12009013,102090101,0,11999593,102090106,0,0
102000076,120090021,100,102090201,1125,12009021,102090201,0,0,102090202,0,0,102090203,0,0,0,0,0
102000077,120090022,100,102090204,1125,12009022,102090204,0,11999591,102090201,0,11999402,102090203,0,0,102090206,0,0
102000078,120090023,100,102090207,1125,12009039,102090201,0,11999592,102090201,0,12009023,102090205,0,11999593,102090206,0,0
102000079,120090031,100,102090302,1137,12009031,102090303,0,11999591,102090304,0,11999593,0,0,0,0,0,0
102000080,120090032,100,102090304,1137,12009032,102090304,0,11999592,102090305,0,11999403,102090306,0,0,0,0,0
102000081,120090033,100,102090301,1137,12009033,102090307,0,12009049,102090302,0,0,0,0,0,0,0,0
102000082,120100011,100,102100101,1113,12010011,102100102,0,0,102100103,0,0,102100106,0,0,0,0,0
102000083,120100012,100,102100104,1113,12010012,102100103,0,11999591,102100105,0,11999401,102100102,0,0,0,0,0
102000084,120100013,100,102100108,1113,12010029,102100101,0,11999592,102100107,0,12010013,102100102,0,11999593,102100103,0,0
102000085,120100021,100,102100201,1125,12010021,102100202,0,0,102100206,0,0,0,0,0,0,0,0
102000086,120100022,100,102100203,1125,12010022,102100205,0,11999591,102100205,0,11999402,102100202,0,0,0,0,0
102000087,120100023,100,102100207,1125,12010039,102100201,0,11999592,102100204,0,12010023,102100206,0,11999593,0,0,0
102000088,120100031,100,102100301,1137,12010031,102100301,0,11999591,102100303,0,11999593,0,0,0,0,0,0
102000089,120100032,100,102100301,1137,12010032,102100303,0,11999592,102100302,0,11999403,0,0,0,0,0,0
102000090,120100033,100,102100304,1137,12010033,102100305,0,12010049,102100302,0,0,0,0,0,0,0,0
102000091,120110011,100,102110101,1185,12011011,102110101,0,0,102110102,0,0,102110103,0,0,0,0,0
102000092,120110012,100,102110104,1185,12011012,102110101,0,11999591,102110105,0,11999601,102110102,0,0,0,0,0
102000093,120110013,100,102110107,1185,12011029,102110104,0,11999592,102110106,0,12011013,102110103,0,11999593,0,0,0
102000094,120110021,100,102110201,1197,12011021,102110203,0,0,102110208,0,0,0,0,0,0,0,0
102000095,120110022,100,102110202,1197,12011022,102110202,0,11999591,102110205,0,11999602,102110206,0,0,0,0,0
102000096,120110023,100,102110209,1197,12011039,102110207,0,11999592,102110204,0,12011023,102110208,0,11999593,0,0,0
102000097,120110031,100,102110301,1209,12011031,102110304,0,11999591,102110303,0,11999593,0,0,0,0,0,0
102000098,120110032,100,102110302,1209,12011032,102110305,0,11999592,102110305,0,11999603,102110306,0,0,0,0,0
102000099,120110033,100,102110307,1209,12011033,102110308,0,12011049,102110304,0,0,102110303,0,0,0,0,0
102000100,120120011,100,102120101,1223,12012011,102120102,0,0,102120103,0,0,0,0,0,0,0,0
102000101,120120012,100,102120101,1223,12012012,102120104,0,11999591,102120105,0,11999601,102120103,0,0,0,0,0
102000102,120120013,100,102120107,1223,12012029,102120101,0,11999592,102120104,0,12012013,102120102,0,11999593,102120105,0,0
102000103,120120021,100,102120201,1236,12012021,102120201,0,0,102120202,0,0,0,0,0,0,0,0
102000104,120120022,100,102120203,1236,12012022,102120204,0,11999591,102120202,0,11999602,102120205,0,0,0,0,0
102000105,120120023,100,102120209,1236,12012039,102120203,0,11999592,102120201,0,12012023,102120204,0,11999593,102120206,0,0
102000106,120120031,100,102120301,1250,12012031,102120302,0,11999591,102120303,0,11999593,0,0,0,0,0,0
102000107,120120032,100,102120304,1250,12012032,102120301,0,11999592,102120302,0,11999603,0,0,0,0,0,0
102000108,120120033,100,102120307,1250,12012033,102120308,0,12012049,102120302,0,0,102120303,0,0,0,0,0
102000109,120130011,100,102130101,1263,12013011,102130102,0,0,102130103,0,0,0,0,0,0,0,0
102000110,120130012,100,102130104,1263,12013012,102130105,0,11999591,102130106,0,11999701,102130107,0,0,0,0,0
102000111,120130013,100,102130109,1263,12013029,102130108,0,11999592,102130105,0,12013013,102130107,0,11999593,0,0,0
102000112,120130021,100,102130201,1277,12013021,102130203,0,0,102130205,0,0,0,0,0,0,0,0
102000113,120130022,100,102130203,1277,12013022,102130204,0,11999591,102130202,0,11999702,102130207,0,0,0,0,0
102000114,120130023,100,102130209,1277,12013039,102130208,0,11999592,102130202,0,12013023,102130206,0,11999593,0,0,0
102000115,120130031,100,102130301,1290,12013031,102130304,0,11999591,102130302,0,11999593,0,0,0,0,0,0
102000116,120130032,100,102130303,1290,12013032,102130306,0,11999592,102130305,0,11999703,0,0,0,0,0,0
102000117,120130033,100,102130309,1290,12013033,102130310,0,12013049,102130307,0,0,102130303,0,0,0,0,0
102000118,120140011,100,102140101,1304,12014011,102140102,0,0,102140103,0,0,0,0,0,0,0,0
102000119,120140012,100,102140104,1304,12014012,102140102,0,11999591,102140103,0,11999801,102140105,0,0,0,0,0
102000120,120140013,100,102140108,1304,12014029,102140104,0,11999592,102140107,0,12014013,102140102,0,11999593,102140105,0,0
102000121,120140021,100,102140201,1317,12014021,102140202,0,0,102140203,0,0,0,0,0,0,0,0
102000122,120140022,100,102140204,1317,12014022,102140205,0,11999591,102140203,0,11999802,102140206,0,0,0,0,0
102000123,120140023,100,102140209,1317,12014039,102140204,0,11999592,102140202,0,12014023,102140208,0,11999593,102140207,0,0
102000124,120140031,100,102140301,1331,12014031,102140302,0,11999591,102140303,0,11999593,0,0,0,0,0,0
102000125,120140032,100,102140304,1331,12014032,102140302,0,11999592,102140305,0,11999803,0,0,0,0,0,0
102000126,120140033,100,102140309,1331,12014033,102140307,0,12014049,102140306,0,0,102140308,0,0,0,0,0
102000127,120150011,100,102150101,1344,12015011,102150102,0,0,102150104,0,0,0,0,0,0,0,0
102000128,120150012,100,102150107,1344,12015012,102150103,0,11999591,102150102,0,11999801,102150105,0,0,0,0,0
102000129,120150013,100,102150108,1344,12015029,102150103,0,11999592,102150101,0,12015013,102150104,0,11999593,102150106,0,0
102000130,120150021,100,102150201,1358,12015021,102150202,0,0,102150203,0,0,0,0,0,0,0,0
102000131,120150022,100,102150204,1358,12015022,102150202,0,11999591,102150203,0,11999802,102150205,0,0,0,0,0
102000132,120150023,100,102150209,1358,12015039,102150201,0,11999592,102150204,0,12015023,102150205,0,11999593,102150206,0,0
102000133,120150031,100,102150301,1373,12015031,102150304,0,11999591,102150305,0,11999593,0,0,0,0,0,0
102000134,120150032,100,102150306,1373,12015032,102150302,0,11999592,102150303,0,11999803,0,0,0,0,0,0
102000135,120150033,100,102150309,1373,12015033,102150307,0,12015049,102150306,0,0,0,0,0,0,0,0
102000136,120160011,100,102160101,1388,12016011,102160102,0,0,102160106,0,0,0,0,0,0,0,0
102000137,120160012,100,102160105,1388,12016012,102160104,0,11999591,102160106,0,11999801,102160103,0,0,0,0,0
102000138,120160013,100,102160108,1388,12016029,102160102,0,11999592,102160101,0,12016013,102160107,0,11999593,102160103,0,0
102000139,120160021,100,102160201,1403,12016021,102160202,0,0,102160203,0,0,0,0,0,0,0,0
102000140,120160022,100,102160204,1403,12016022,102160202,0,11999591,102160203,0,11999802,102160205,0,0,0,0,0
102000141,120160023,100,102160207,1403,12016039,102160201,0,11999592,102160204,0,12016023,102160205,0,11999593,102160206,0,0
102000142,120160031,100,102160301,1418,12016031,102160302,0,11999591,102160303,0,11999593,0,0,0,0,0,0
102000143,120160032,100,102160304,1418,12016032,102160305,0,11999592,102160306,0,11999803,0,0,0,0,0,0
102000144,120160033,100,102160309,1418,12016033,102160307,0,12016049,102160304,0,0,102160310,0,0,0,0,0
102000145,120170011,100,102170101,1433,12017011,102170102,0,0,102170103,0,0,0,0,0,0,0,0
102000146,120170012,100,102170105,1433,12017012,102170104,0,11999591,102170103,0,11999801,102170107,0,0,0,0,0
102000147,120170013,100,102170108,1433,12017029,102170101,0,11999592,102170102,0,12017013,102170107,0,11999593,102170107,0,0
102000148,120170021,100,102170206,1448,12017021,102170202,0,0,102170203,0,0,0,0,0,0,0,0
102000149,120170022,100,102170204,1448,12017022,102170202,0,11999591,102170205,0,11999802,102170207,0,0,0,0,0
102000150,120170023,100,102170209,1448,12017039,102170206,0,11999592,102170203,0,12017023,102170205,0,11999593,102170207,0,0
102000151,120170031,100,102170301,1463,12017031,102170310,0,11999591,102170303,0,11999593,0,0,0,0,0,0
102000152,120170032,100,102170304,1463,12017032,102170305,0,11999592,102170302,0,11999803,0,0,0,0,0,0
102000153,120170033,100,102170309,1463,12017033,102170307,0,12017049,102170304,0,0,102170310,0,0,0,0,0
102000154,120180011,100,102180101,1478,12018011,102180102,0,0,102180103,0,0,0,0,0,0,0,0
102000155,120180012,100,102180104,1478,12018012,102180101,0,11999591,102180103,0,11999801,102180105,0,0,0,0,0
102000156,120180013,100,102180108,1478,12018029,102180104,0,11999592,102180103,0,12018013,102180101,0,11999593,102180107,0,0
102000157,120180021,100,102180204,1493,12018021,102180205,0,0,102180205,0,0,0,0,0,0,0,0
102000158,120180022,100,102180204,1493,12018022,102180201,0,11999591,102180202,0,11999802,102180205,0,0,0,0,0
102000159,120180023,100,102180207,1493,12018039,102180203,0,11999592,102180204,0,12018023,102180205,0,11999593,102180206,0,0
102000160,120180031,100,102180301,1508,12018031,102180302,0,11999591,102180303,0,11999593,102180303,0,0,0,0,0
102000161,120180032,100,102180301,1508,12018032,102180304,0,11999592,102180303,0,11999803,102180303,0,0,0,0,0
102000162,120180033,100,102180305,1508,12018033,102180307,0,12018049,102180301,0,0,102180302,0,0,0,0,0
201000001,210010011,100,201010101,8334,0,201010102,8333,21000001,0,0,0,0,0,0,0,0,0
201000002,210010012,100,201010103,8334,0,201010103,8333,0,201010104,8333,0,0,0,0,0,0,0
201000003,210010013,40,201010105,8334,0,201010103,8333,0,201010106,8333,0,201010104,8333,21001011,0,0,0
201000004,210010013,30,201010105,8334,0,201010103,8333,0,201010106,8333,0,201010104,9083,21001011,0,0,0
201000005,210010013,15,201010105,8334,0,201010103,8333,0,201010106,8333,0,201010104,9458,21001011,0,0,0
201000006,210010013,10,201010105,8334,0,201010103,8333,0,201010106,8333,0,201010104,9833,21001011,0,0,0
201000007,210010013,5,201010105,8334,0,201010103,8333,0,201010106,8333,0,201010104,10583,21001011,0,0,0
201000008,210010021,100,201010201,8182,0,201010202,8182,21000001,201010203,8182,0,0,0,0,0,0,0
201000009,210010022,100,201010204,8182,0,201010202,8182,0,201010202,8182,0,201010205,8181,0,0,0,0
201000010,210010023,40,201010204,8182,0,201010204,8182,0,201010206,8182,0,201010207,8181,21001012,0,0,0
201000011,210010023,30,201010204,8182,0,201010204,8182,0,201010206,8182,0,201010207,9081,21001012,0,0,0
201000012,210010023,15,201010204,8182,0,201010204,8182,0,201010206,8182,0,201010207,9531,21001012,0,0,0
201000013,210010023,10,201010204,8182,0,201010204,8182,0,201010206,8182,0,201010207,9981,21001012,0,0,0
201000014,210010023,5,201010204,8182,0,201010204,8182,0,201010206,8182,0,201010207,10881,21001012,0,0,0
201000015,210010031,100,201010301,10909,0,201010302,10909,21000001,201010305,10909,0,0,0,0,0,0,0
201000016,210010032,100,201010303,10909,0,201010303,10909,0,201010304,10909,0,201010305,10909,0,0,0,0
201000017,210010033,40,201010306,10910,0,201010307,10909,0,201010305,10909,0,201010305,10909,21001013,0,0,0
201000018,210010033,30,201010306,10910,0,201010307,10909,0,201010305,10909,0,201010305,12109,21001013,0,0,0
201000019,210010033,15,201010306,10910,0,201010307,10909,0,201010305,10909,0,201010305,12709,21001013,0,0,0
201000020,210010033,10,201010306,10910,0,201010307,10909,0,201010305,10909,0,201010305,13309,21001013,0,0,0
201000021,210010033,5,201010306,10910,0,201010307,10909,0,201010305,10909,0,201010305,14509,21001013,0,0,0
201000022,210010041,100,201010401,11539,0,201010401,11539,21000001,201010402,11538,0,201010403,11538,0,0,0,0
201000023,210010042,100,201010401,11539,0,201010404,11539,0,201010405,11538,0,201010406,11538,0,0,0,0
201000024,210010043,40,201010409,11539,0,201010401,11539,0,201010407,11538,0,201010406,11538,21001014,201010408,11538,0
201000025,210010043,30,201010409,11539,0,201010401,11539,0,201010407,11538,0,201010406,11538,21001014,201010408,13038,0
201000026,210010043,15,201010409,11539,0,201010401,11539,0,201010407,11538,0,201010406,11538,21001014,201010408,13788,0
201000027,210010043,10,201010409,11539,0,201010401,11539,0,201010407,11538,0,201010406,11538,21001014,201010408,14538,0
201000028,210010043,5,201010409,11539,0,201010401,11539,0,201010407,11538,0,201010406,11538,21001014,201010408,16038,0
201000029,210010051,100,201010501,13846,0,201010502,13846,21000001,201010502,13846,0,201010503,13846,0,0,0,0
201000030,210010052,100,201010504,13847,0,201010505,13846,0,201010502,13846,0,201010506,13846,0,0,0,0
201000031,210010053,40,201010507,13847,0,201010501,13846,0,201010505,13846,0,201010502,13846,21001015,201010508,13846,0
201000032,210010053,30,201010507,13847,0,201010501,13846,0,201010505,13846,0,201010502,13846,21001015,201010508,15646,0
201000033,210010053,15,201010507,13847,0,201010501,13846,0,201010505,13846,0,201010502,13846,21001015,201010508,16546,0
201000034,210010053,10,201010507,13847,0,201010501,13846,0,201010505,13846,0,201010502,13846,21001015,201010508,17446,0
201000035,210010053,5,201010507,13847,0,201010501,13846,0,201010505,13846,0,201010502,13846,21001015,201010508,19246,0
201000050,210020011,100,202020101,0,0,202020102,0,21000001,0,0,0,0,0,0,0,0,0
201000051,210020012,100,202020101,0,21002011,202020101,0,0,202020103,0,0,0,0,0,0,0,0
201000052,210020013,100,202020104,0,21002012,202020101,0,0,202020105,0,0,202020102,0,0,0,0,0
201000053,210020021,100,202020201,0,21002021,202020202,0,21000001,202020202,0,0,0,0,0,0,0,0
201000054,210020022,100,202020201,0,21002022,202020202,0,0,202020203,0,0,202020205,0,0,0,0,0
201000055,210020023,100,202020204,0,21002023,202020201,0,0,202020202,0,0,202020205,0,0,202020206,0,0
201000056,210020031,100,202020305,0,21002031,202020302,0,21000001,202020303,0,0,0,0,0,0,0,0
201000057,210020032,100,202020304,0,21002032,202020305,0,0,202020305,0,0,0,0,0,0,0,0
201000058,210020033,100,202020304,0,21002033,202020305,0,0,202020306,0,0,202020307,0,0,0,0,0
201000059,210020041,100,202020401,0,21002041,202020405,0,21000001,202020402,0,0,0,0,0,0,0,0
201000060,210020042,100,202020401,0,21002042,202020405,0,0,202020406,0,0,202020403,0,0,0,0,0
201000061,210020043,100,202020404,0,21002043,202020406,0,0,202020401,0,0,202020402,0,0,0,0,0
201000062,210020051,100,202020501,0,21002051,202020502,0,21000001,202020503,0,0,202020508,0,0,0,0,0
201000063,210020052,100,202020504,0,21002052,202020505,0,0,202020506,0,0,202020506,0,0,0,0,0
201000064,210020053,100,202020504,0,21002053,202020507,0,0,202020502,0,0,202020508,0,0,202020506,0,0
301000001,301010011,100,301010104,0,0,301010103,0,0,301010105,0,0,0,0,0,0,0,0
301000002,301010012,100,301010102,0,0,301010103,0,0,301010105,0,0,301010107,0,0,0,0,0
301000003,301010013,100,301010101,0,0,301010102,0,0,301010103,0,0,301010105,0,0,301010106,0,0
301000004,301010021,100,301010205,0,0,301010202,0,0,301010202,0,0,0,0,0,0,0,0
301000005,301010022,100,301010203,0,0,301010202,0,0,301010207,0,0,301010204,0,0,0,0,0
301000006,301010023,100,301010201,0,0,301010202,0,0,301010205,0,0,301010206,0,0,301010207,0,0
301000007,301010031,100,301010304,0,0,301010302,0,0,301010305,0,0,0,0,0,0,0,0
301000008,301010032,100,301010307,0,0,301010303,0,0,301010305,0,0,301010306,0,0,0,0,0
301000009,301010033,100,301010305,0,0,301010305,0,0,301010304,0,0,301010306,0,0,301010307,0,0
301000010,301010041,100,301020104,0,0,301020103,0,0,301020107,0,0,301020108,0,0,0,0,0
301000011,301010042,100,301020105,0,0,301020102,0,0,301020108,0,0,301020106,0,0,0,0,0
301000012,301010043,100,301020101,0,0,301020104,0,0,301020103,0,0,301020108,0,0,0,0,0
301000013,301010051,100,301020207,0,0,301020203,0,0,301020203,0,0,301020208,0,0,0,0,0
301000014,301010052,100,301020204,0,0,301020202,0,0,301020205,0,0,301020206,0,0,0,0,0
301000015,301010053,100,301020201,0,0,301020207,0,0,301020202,0,0,301020202,0,0,0,0,0
301000016,301010061,100,301020304,0,0,301020304,0,0,301020302,0,0,301020305,0,0,0,0,0
301000017,301010062,100,301020308,0,0,301020303,0,0,301020306,0,0,301020307,0,0,0,0,0
301000018,301010063,100,301020301,0,0,301020302,0,0,301020305,0,0,0,0,0,0,0,0
401000001,401010011,100,401010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000002,401010021,100,401010102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000003,401010031,100,401010103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000004,401010041,100,401010104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000005,401010051,100,401010105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000006,401020011,100,401010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000007,401020021,100,401010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000008,401020031,100,401010203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000009,401020041,100,401010204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000010,401020051,100,401010205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000011,401020061,100,401011201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000012,401020071,100,401011202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000013,401020081,100,401011203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000014,401020091,100,401011204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000015,401020101,100,401011205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000016,401030011,100,401010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000017,401030021,100,401010302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000018,401030031,100,401010303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000019,401030041,100,401010304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000020,401030051,100,401010305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000021,401030061,100,401011301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000022,401030071,100,401011302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000023,401030081,100,401011303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000024,401030091,100,401011304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000025,401030101,100,401011305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000026,401040011,100,401010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000027,401040021,100,401010402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000028,401040031,100,401010403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000029,401040041,100,401010404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000030,401040051,100,401011401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000031,401040061,100,401011402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000032,401040071,100,401011403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000033,401040081,100,401011404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000034,401040091,100,401011405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000035,401040101,100,401011406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000036,401040111,100,401010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000037,401040121,100,401010502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000038,401040131,100,401010503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000039,401040141,100,401010504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000040,401040151,100,401010505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000041,401040161,100,401011501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000042,401040171,100,401011502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000043,401040181,100,401011503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000044,401040191,100,401011504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000045,401040201,100,401011505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000046,401040211,100,401010601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000047,401040221,100,401010602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000048,401040231,100,401010603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000049,401040241,100,401010604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000050,401040251,100,401010605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000051,401040261,100,401011601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000052,401040271,100,401011602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000053,401040281,100,401011603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000054,401040291,100,401011604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000055,401040301,100,401011605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000056,401040311,100,401010701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000057,401040321,100,401010702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000058,401040331,100,401010703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000059,401040341,100,401010704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000060,401040351,100,401010705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000061,401040361,100,401011701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000062,401040371,100,401011702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000063,401040381,100,401011703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000064,401040391,100,401011704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
