gacha_id,gacha_detail,gacha_notice,release
70004,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Princess Gala Gacha period.<br>\nNote: Limited characters added to the current Princess Gala will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n","○"
70005,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n","○"
70006,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n","○"
70008,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n","○"
70009,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n","○"
70010,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n","○"
70011,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n","○"
70012,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n","○"
70013,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\nIn addition, if you obtain certain characters from this gacha during an applicable gacha's period, you will receive a set of their Memory Shards as a bonus!<br>\nThis bonus can be obtained repeatedly, each time you obtain the character during the applicable period.<br>\nYou will also receive the bonus when obtaining the character using Character Exchange Points.<br>\nNote: Memory Shards received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: You will not receive the bonus if you obtain the character from a gacha other than the Focus Gacha or 3★ Gacha.<br>\n[Applicable Characters for Bonus]<br>\n• Mimi (Halloween)<br><br>\n[Bonus Contents]<br>\n• Mimi (Halloween)'s Memory Shard × 100<br><br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n• No bonus will be received when unlocking a character using Memory Shards.<br>","○"
70014,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\nIn addition, if you obtain certain characters from this gacha during an applicable gacha's period, you will receive a set of their Memory Shards as a bonus!<br>\nThis bonus can be obtained repeatedly, each time you obtain the character during the applicable period.<br>\nYou will also receive the bonus when obtaining the character using Character Exchange Points.<br>\nNote: Memory Shards received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: You will not receive the bonus if you obtain the character from a gacha other than the Focus Gacha or 3★ Gacha.<br>\n[Applicable Characters for Bonus]<br>\n• Kaya<br><br>\n[Bonus Contents]<br>\n• Kaya's Memory Shard × 100<br><br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>\n","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n• No bonus will be received when unlocking a character using Memory Shards.<br>","○"
70015,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\nIn addition, if you obtain certain characters from this gacha during an applicable gacha's period, you will receive a set of their Memory Shards as a bonus!<br>\nThis bonus can be obtained repeatedly, each time you obtain the character during the applicable period.<br>\nYou will also receive the bonus when obtaining the character using Character Exchange Points.<br>\nNote: Memory Shards received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: You will not receive the bonus if you obtain the character from a gacha other than the Focus Gacha or 3★ Gacha.<br>\n[Applicable Characters for Bonus]<br>\n• Illya (Holiday)<br><br>\n[Bonus Contents]<br>\n• Illya (Holiday)'s Memory Shard × 100<br><br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n• No bonus will be received when unlocking a character using Memory Shards.<br>","○"
70016,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Premium Gacha period.<br>\nNote: Limited characters added to the current Premium Gacha will also be available.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\nIn addition, if you obtain certain characters from this gacha during an applicable gacha's period, you will receive a set of their Memory Shards as a bonus!<br>\nThis bonus can be obtained repeatedly, each time you obtain the character during the applicable period.<br>\nYou will also receive the bonus when obtaining the character using Character Exchange Points.<br>\nNote: Memory Shards received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: You will not receive the bonus if you obtain the character from a gacha other than the Focus Gacha or 3★ Gacha.<br>\n[Applicable Characters for Bonus]<br>\n• Kokkoro (New Year)<br><br>\n[Bonus Contents]<br>\n• Kokkoro (New Year)'s Memory Shard × 100<br><br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>\n• No bonus will be received when unlocking a character using Memory Shards.<br>","○"
70017,"<img src=""path/img_gacha_info_1.png"" /> \nThe 3★ Gacha is available for a limited time!<br>\nThe 3★ Gacha is a 10-draw gacha with a guaranteed 3★ character as the tenth reward!<br>\nThe 3★ Gacha shares the same draw pool as the current Princess Gala Gacha period.<br>\nFor details of available characters, see the Draw Rates tab.<br>\n[Availability Period]<br>\n{{gacha_period}}<br>\n<br>\nIn addition, if you obtain certain characters from this gacha during an applicable gacha's period, you will receive a set of their Memory Shards as a bonus!<br>\nThis bonus can be obtained repeatedly, each time you obtain the character during the applicable period.<br>\nYou will also receive the bonus when obtaining the character using Character Exchange Points.<br>\nNote: Memory Shards received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: You will not receive the bonus if you obtain the character from a gacha other than the Princess Gala Gacha or 3★ Gacha.<br>\n[Applicable Characters for Bonus]<br>\n• Pecorine (Princess)<br><br>\n[Bonus Contents]<br>\n• Pecorine (Princess)'s Memory Shard × 100<br><br>\n<h4>About This Gacha</h4>This gacha can be drawn only once by consuming Premium Jewels.<br>\nRewards consist of characters with rarity 1★ or above. When using the ""Draw 10"" option, the tenth reward is guaranteed to have rarity of 3★.<br>\nCharacters with rarity 3★ or above have a unique illustration that can be displayed on your home screen.<br>\nAny characters who have already joined your party will be automatically converted into Divine Amulets.<br>\nNote: Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\nNote: Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\nThe Present Box can be found on the Home screen via the Presents icon.<br>\n(The number of Divine Amulets received for a duplicate character depends on that character's rarity. For details, see Draw Rates.)<br>","<h4>Important Notes</h4>• The contents of the 3★ Gacha may be changed without warning.<br>\n• The chance of any given character appearing from the 3★ Gacha differs based on that character's assigned rate.<br>\n• Characters who have already joined your party may still appear as 3★ Gacha rewards, but it is not possible to possess more than one of a single character.<br>\n• Duplicate character rewards will be converted into Divine Amulets.<br>\n• Divine Amulets received in this way are not sent to the Present Box; they will be directly added to your current total.<br>\n• Any Divine Amulets that exceed the maximum will be sent to your Present Box.<br>\n• The Present Box can be found on the Home screen via the Presents icon.<br>\n• Depending on your network connection, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct characters will be added to your party. Please check the Character List to confirm.<br>\n• The outcome of each draw is calculated individually using a randomized algorithm. As such, there is no guarantee that a character with a 1% rate will appear within 100 draws.<br>\n• The 3★ Gacha may become available again in the future.<br>","○"
