stationary_mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_num,mission_reward_id,system_id,event_id,start_time,end_time
71017018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10017203,0,0,1,71017018,6005,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10017204,0,0,1,71017019,6005,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10017205,0,0,1,71017020,6005,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71017021,6002,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71017022,6002,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71017023,6002,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71017024,6002,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017025,105,601,"Defeat Petelgeuse 5 times (Any Difficulty)",9011,0,0,0,5,71017025,6008,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017026,105,601,"Defeat Petelgeuse 10 times (Any Difficulty)",9011,0,0,0,10,71017026,6008,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017027,105,601,"Defeat Petelgeuse 15 times (Any Difficulty)",9011,0,0,0,15,71017027,6008,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017028,105,601,"Defeat Petelgeuse 20 times (Any Difficulty)",9011,0,0,0,20,71017028,6008,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017029,105,601,"Defeat Petelgeuse 25 times (Any Difficulty)",9011,0,0,0,25,71017029,6008,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017030,105,601,"Defeat Petelgeuse 30 times (Any Difficulty)",9011,0,0,0,30,71017030,6008,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017031,106,601,"Defeat Petelgeuse 1 time (NORMAL)",9001,610017101,0,0,1,71017031,6006,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017032,107,601,"Defeat Petelgeuse 1 time (VERY HARD)",9001,610017301,0,0,1,71017032,6010,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71018001,102,601,"Clear Event Quest 1-1 (NORMAL)",9003,10018101,0,0,1,71018001,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10018102,0,0,1,71018002,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10018103,0,0,1,71018003,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10018104,0,0,1,71018004,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10018105,0,0,1,71018005,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10018106,0,0,1,71018006,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10018107,0,0,1,71018007,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10018108,0,0,1,71018008,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10018109,0,0,1,71018009,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10018110,0,0,1,71018010,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10018111,0,0,1,71018011,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10018112,0,0,1,71018012,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10018113,0,0,1,71018013,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10018114,0,0,1,71018014,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10018115,0,0,1,71018015,6004,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10018201,0,0,1,71018016,6005,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10018202,0,0,1,71018017,6005,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10018203,0,0,1,71018018,6005,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10018204,0,0,1,71018019,6005,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10018205,0,0,1,71018020,6005,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71018021,6002,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71018022,6002,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71018023,6002,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71018024,6002,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018025,105,601,"Defeat Garoog 5 times (Any Difficulty)",9011,0,0,0,5,71018025,6008,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018026,105,601,"Defeat Garoog 10 times (Any Difficulty)",9011,0,0,0,10,71018026,6008,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018027,105,601,"Defeat Garoog 15 times (Any Difficulty)",9011,0,0,0,15,71018027,6008,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018028,105,601,"Defeat Garoog 20 times (Any Difficulty)",9011,0,0,0,20,71018028,6008,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018029,105,601,"Defeat Garoog 25 times (Any Difficulty)",9011,0,0,0,25,71018029,6008,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018030,105,601,"Defeat Garoog 30 times (Any Difficulty)",9011,0,0,0,30,71018030,6008,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71018031,107,601,"Defeat Garoog 1 time (VERY HARD)",9001,610018301,0,0,1,71018031,6010,10018,"2022/05/15 23:00:00","2022/05/28 22:59:59"
71019001,102,601,"Clear Event Quest 1-1 (NORMAL)",9003,10019101,0,0,1,71019001,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10019102,0,0,1,71019002,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10019103,0,0,1,71019003,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10019104,0,0,1,71019004,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10019105,0,0,1,71019005,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10019106,0,0,1,71019006,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10019107,0,0,1,71019007,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10019108,0,0,1,71019008,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10019109,0,0,1,71019009,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10019110,0,0,1,71019010,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10019111,0,0,1,71019011,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10019112,0,0,1,71019012,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10019113,0,0,1,71019013,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10019114,0,0,1,71019014,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10019115,0,0,1,71019015,6004,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10019201,0,0,1,71019016,6005,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10019202,0,0,1,71019017,6005,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10019203,0,0,1,71019018,6005,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10019204,0,0,1,71019019,6005,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10019205,0,0,1,71019020,6005,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71019021,6002,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71019022,6002,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71019023,6002,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71019024,6002,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019025,105,601,"Defeat the Great Rain God 5 times (Any Difficulty)",9011,0,0,0,5,71019025,6008,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019026,105,601,"Defeat the Great Rain God 10 times (Any Difficulty)",9011,0,0,0,10,71019026,6008,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019027,105,601,"Defeat the Great Rain God 15 times (Any Difficulty)",9011,0,0,0,15,71019027,6008,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019028,105,601,"Defeat the Great Rain God 20 times (Any Difficulty)",9011,0,0,0,20,71019028,6008,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019029,105,601,"Defeat the Great Rain God 25 times (Any Difficulty)",9011,0,0,0,25,71019029,6008,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019030,105,601,"Defeat the Great Rain God 30 times (Any Difficulty)",9011,0,0,0,30,71019030,6008,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019031,106,601,"Defeat the Great Rain God 1 time (NORMAL)",9001,610019101,0,0,1,71019031,6006,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71019032,107,601,"Defeat the Great Rain God 1 time (VERY HARD)",9001,610019301,0,0,1,71019032,6010,10019,"2022/06/01 23:00:00","2022/06/19 22:59:59"
71020001,102,601,"Clear Event Quest 1-1 (NORMAL)",9003,10020101,0,0,1,71020001,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10020102,0,0,1,71020002,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10020103,0,0,1,71020003,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10020104,0,0,1,71020004,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10020105,0,0,1,71020005,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10020106,0,0,1,71020006,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10020107,0,0,1,71020007,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10020108,0,0,1,71020008,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10020109,0,0,1,71020009,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10020110,0,0,1,71020010,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10020111,0,0,1,71020011,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10020112,0,0,1,71020012,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10020113,0,0,1,71020013,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10020114,0,0,1,71020014,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10020115,0,0,1,71020015,6004,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10020201,0,0,1,71020016,6005,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10020202,0,0,1,71020017,6005,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10020203,0,0,1,71020018,6005,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10020204,0,0,1,71020019,6005,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10020205,0,0,1,71020020,6005,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71020021,6002,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71020022,6002,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71020023,6002,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71020024,6002,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020025,105,601,"Defeat Tentapus 5 times (Any Difficulty)",9011,0,0,0,5,71020025,6008,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020026,105,601,"Defeat Tentapus 10 times (Any Difficulty)",9011,0,0,0,10,71020026,6008,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020027,105,601,"Defeat Tentapus 15 times (Any Difficulty)",9011,0,0,0,15,71020027,6008,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020028,105,601,"Defeat Tentapus 20 times (Any Difficulty)",9011,0,0,0,20,71020028,6008,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020029,105,601,"Defeat Tentapus 25 times (Any Difficulty)",9011,0,0,0,25,71020029,6008,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020030,105,601,"Defeat Tentapus 30 times (Any Difficulty)",9011,0,0,0,30,71020030,6008,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020031,106,601,"Defeat Tentapus 1 time (NORMAL)",9001,610020101,0,0,1,71020031,6006,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
71020032,107,601,"Defeat Tentapus 1 time (VERY HARD)",9001,610020301,0,0,1,71020032,6010,10020,"2022/06/19 23:00:00","2022/07/01 22:59:59"
