id,unit_id,use_type,voice_id,face_id,change_time,change_face,description
1079011,107901,2,6,2,2.3,1,"It's your birthday today!\nIf you give me a CatCoin or two,\nI might go on a date with you\nas a special birthday treat!"
1079012,107931,2,6,1,0.0,1,"Happy birthday! For your present, I'll grant you any one wish!\nDo you want to have a desert island rendezvous...? Myahaha!"
1080001,108001,1,1,1,9.2,2,"I'm lucky to have a fine student to help me. What's that? Payment? Hmmm... Isn't seeing me in this swimsuit payment enough?"
1080002,108001,1,2,1,3.2,2,"Have you forgotten anything?\nAre you fully prepared?\nThen let's head out and have ourselves an adventure!"
1080003,108001,1,3,6,2.3,2,"Why am I wearing a swimsuit, you ask? Because it's the most efficient attire for beach work!"
1080004,108001,1,4,1,3.2,5,"It's not every day I get to wear\na special outfit like this...\nSo it would be a waste not to show it off to you, really."
1080005,108001,1,5,1,3.6,2,"Beachside jobs pay surprisingly well, don't they?\nAnd I get to spend time with you, so that's a bonus, too!"
1080006,108031,1,1,1,0.0,1,"Somehow I can always relax\nwhen I'm around you...\nOh, but that isn't an invitation\nto stare! It's still embarrassing..."
1080007,108031,1,2,1,0.0,1,"The beach is such a relaxing place, I might even forget how to fight... Haha, just kidding."
1080008,108031,1,3,1,0.0,1,"I've never spent much time\nat the beach in the past...\nIt's more fun than I realized.\nOr is that because I'm with you?"
1080009,108031,1,4,1,0.0,1,"I'm always busy with part-time jobs, but lately, I've been thinking I'd like to try making more time for you as well."
1080010,108031,1,5,1,0.0,1,"We're teacher and student,\nbut somehow I seem to find myself relying on you...\nHaha, how embarrassing."
1080011,108001,2,6,6,4.6,2,"It's your birthday today, is it? Then we'd better celebrate in style! Let's go catch some fresh fish and throw a party!"
1080012,108031,2,6,1,0.0,1,"Happy birthday. Since it's a special day, why don't we forget about efficiency and take a leisurely walk along the beach?"
1081001,108101,1,1,2,3.9,5,"H-Happy Halloween.\nAhh... this is embarrassing..."
1081002,108101,1,2,2,6.7,1,"Trick or treat!\nGive me candy, or I'll curse...\nah, I mean... play a trick on you."
1081003,108101,1,3,1,4.8,4,"At Halloween, the crowd around you is noticeably larger...\nDoesn't it weigh you down at all?"
1081004,108101,1,4,5,6.3,2,"This outfit makes me look like\na Halloween enthusiast,\nwhich is embarrassing...\nBut I still hope you like it."
1081005,108101,1,5,2,6.9,5,"The spirits are having such fun... Halloween is special for them.\nAnd I'm... enjoying myself too. Since I'm w-with you..."
1081006,108131,1,1,1,0.0,1,"Our Halloween dance party\nis about to begin.\nWhy don't you come and join in? It's sure to be a wonderful time."
1081007,108131,1,2,1,0.0,1,"So many spirits have come to our Halloween party! This season heightens spiritual senses, so perhaps you can see them too?"
1081008,108131,1,3,1,0.0,1,"Father... Halloween is a happy occasion, so please don't ruin it by harassing young women."
1081009,108131,1,4,1,0.0,1,"This is a little embarrassing, but... would you like to dance with me?\nI want to dance the night away along with the spirits."
1081010,108131,1,5,1,0.0,1,"I've never enjoyed Halloween\nso much before... I can hardly\ncontrol my excitement.\nThis is all thanks to you."
1081011,108101,2,6,2,5.3,6,"I think my father wants to celebrate your birthday, too.\n...Father! It's not nice to bite!"
1081012,108131,2,6,1,0.0,1,"Happy Halloween, and a happy birthday to you! Today, you can have cake instead of candy."
1082001,108201,1,1,1,6.3,1,"Today, Miyako is the wolfy terror that terrorizes! If you don't want to be dinner, hand over pudding!"
1082002,108201,1,2,3,8.4,2,"Pumpkin pudding? Sounds like an insult to the name of pudding!\n*munch* W-whoa, tasty!\nMiyako takes back that last thing!"
1082003,108201,1,3,6,7.2,6,"With all these costume people, ghosts can come and get candy without any suspiciousing!\nSee, there's one behind you!"
1082004,108201,1,4,1,2.4,1,"Trick or pudding!\nIf you don't gimme pudding,\nMiyako will haunt you forever!"
1082005,108201,1,5,2,5.1,1,"Miyako invites you to a special Halloween party! Fee for entry is, ummm... Ten puddings will do!"
1082006,108231,1,1,1,0.0,1,"Ghosties, ghosties, everywhere!\nSo many ghosts make Halloween funner than the funnest of fun!\nParty time is here!"
1082007,108231,1,2,1,0.0,1,"Alive people, dead people, everyone can have fun at Halloween! Miyako thinks Halloween is the bestestest!"
1082008,108231,1,3,1,0.0,1,"Trick or pudding!\nWhere there's pudding,\nthere's Miyako!"
1082009,108231,1,4,1,0.0,1,"Having Halloween times with you makes Miyako super happy!\nWith pudding to eat, and you to haunt, it's the bestest afterlife!"
1082010,108231,1,5,1,0.0,1,"Tonight, Miyako's life is even betterer than when Miyako was living! Halloween with you is Miyako's favoritest time!"
1082011,108201,2,6,1,5.2,2,"Woooo, spooky-spooky!\nHappy birthday... to yooooou! ♪"
1082012,108231,2,6,1,0.0,1,"Miyako brought lots of ghosties to make your special day happy! Spooky-spooky birthday... to you!"
1083001,108301,1,1,2,8.5,5,"Heh! ♪ This costume's perfect. I'm just oozing adult charm! Everyone'll be head over heels for me. ♪"
1083002,108301,1,2,4,9.8,2,"*sigh* I might be too popular for my own good in this costume. Someone save me from my own sinful nature..."
1083003,108301,1,3,2,5.6,3,"Wait, that candy's for me?! Woo! B-but don't assume I'm super happy about it! I'm not a kid, okay?!"
1083004,108301,1,4,2,6.0,5,"You realize how much of an honor it is to spend Halloween with me, right? And it's time to collect candy, so lead the way!"
1083005,108301,1,5,2,6.0,5,"I can hop on my broom and fly through the sky anytime I want. ♪ But don't worry. I'll let you on as well."
1083006,108331,1,1,1,0.0,1,"Trick or treat! ♪ Tonight's a party, and I'm the main event! So get that candy ready for me!"
1083007,108331,1,2,1,0.0,1,"Ohohoho! ♪ Just look at this elegant, classy outfit! I'm a captivating lady if there ever was one."
1083008,108331,1,3,1,0.0,1,"Not a single person can take their eyes off me right now. But I don't blame them. This is the most enticing I've ever been!"
1083009,108331,1,4,1,0.0,1,"I'm giving you a special invitation to tonight's party, so it's your duty to lead the way to the venue. ♪"
1083010,108331,1,5,1,0.0,1,"This year's Halloween is so much fun! Going to a party, dressing up and getting candy are great, but most of all... You've been with me the whole time!"
1083011,108301,2,6,1,11.2,2,"Happy birthday, and happy Halloween! ♪ I've got a special present for you... A little trick!"
1083012,108331,2,6,1,0.0,1,"Happy birthday! Is there anything you want? Huh? You want Ai?!"
1084001,108401,1,1,2,1.8,1,"Happy holidays! May you and those around you have a cheerful time."
1084002,108401,1,2,1,2.9,2,"I'm looking forward to spending the holidays with you."
1084003,108401,1,3,1,5.3,5,"I want to become even more reliable as a Song Summoner. So please stay by my side and watch over me."
1084004,108401,1,4,5,5.7,2,"I'm usually too embarrassed to wear a flashy outfit like this, but... Knowing you're looking at me makes it feel worth it."
1084005,108401,1,5,1,5.7,5,"I'm able to focus on singing because you're there with me. That, too, is a feeling I want to put into song for you someday."
1084006,108431,1,1,1,0.0,1,"Happy holidays! I'm putting my all into this next song, so please do listen."
1084007,108431,1,2,1,0.0,1,"There's no greater joy for me as a Song Summoner than to contribute to the holidays with a special song."
1084008,108431,1,3,1,0.0,1,"I'll keep singing, no matter what. Both to protect this land, and to provide a little bit of happiness to everyone."
1084009,108431,1,4,1,0.0,1,"I'm more than willing to believe in the potential my singing holds now. How could I not, when you do?"
1084010,108431,1,5,1,0.0,1,"I want to share all these feelings with you, no matter how insignificant they may seem. I don't think I can live without you at this point..."
1084011,108401,2,6,2,4.1,5,"It's your birthday today, right? Happy birthday! A present alone didn't feel like it was enough, so let me sing a special song for you as well."
1084012,108431,2,6,1,0.0,1,"Happy birthday! Both the children and the spirits want to celebrate together, so let's make this a day to remember."
1085001,108501,1,1,6,7.6,2,"I can't believe I get to spend the holidays with both you and everyone at the orphanage. This year's going to be so special. ♪"
1085002,108501,1,2,1,4.8,2,"I could play the part of Santa in these clothes... ♪ Time to hand out presents to all the children. ♪"
1085003,108501,1,3,2,0.0,2,"I wanted some Santa-style clothes, so I asked Suzume to make them for me. ♪"
1085004,108501,1,4,1,4.1,2,"Your hand's so warm... Can you promise that you'll be here with me in the years to come, too? ♪"
1085005,108501,1,5,1,6.4,5,"Um... Do these clothes sui— Waugh! Please don't pat me on the head out of nowhere..."
1085006,108531,1,1,1,0.0,1,"Urgh... I can't reach the top of the tree. I'll have to use a chair to help m— Waugh?!"
1085007,108531,1,2,1,0.0,1,"I've still got shopping and meal prep to do once I'm done decorating the tree. Ayane... Can you please help me instead of making a snowman?"
1085008,108531,1,3,1,0.0,1,"Oh, this doll's so cute. ♪ I should ask how they made it. Then I can make one based on you. ♪"
1085009,108531,1,4,1,0.0,1,"H-hey... They say that this holiday is a special time for lovers, right? So... Urgh! Never mind..."
1085010,108531,1,5,1,0.0,1,"You won't disappear like my parents did, righ— Waugh! Hugging me out of nowhere's no fair... But you're so warm... ♪"
1085011,108501,2,6,5,7.6,2,"H-happy birthday! I'll celebrate with you the best I can. Hopefully it's enough to make you happy. ♪"
1085012,108531,2,6,1,0.0,1,"Happy birthday! You've been a good boy, so I got you a p-present. Take a look inside that big stocking... ♪"
1086001,108601,1,1,1,4.0,2,"Happy holidays! Look, look! Me and Pukichi've got matching outfits! ♪"
1086002,108601,1,2,2,2.7,5,"Pukichi's all warm and snug thanks to his holiday outfit! ♪ ""My heart's burning bright with passion, baby."""
1086003,108601,1,3,1,9.6,5,"Presents, a huge turkey, not to mention cake... This holiday really is the best. ♪"
1086004,108601,1,4,1,3.1,3,"I can't wait for our big meal! ♪ Hey. You think I'm just gonna eat, don't you? I can cook as well, you know!"
1086005,108601,1,5,1,5.8,5,"I can spend the holidays with both you and Pukichi this year. Ehehe. That makes me super duper happy."
1086006,108631,1,1,1,0.0,1,"Pukichi's even cuter now thanks to that outfit! ♪ ""You meant to say handsome, right?"""
1086007,108631,1,2,1,0.0,1,"Heh heh heh! Check out this crown! I'm the king of this holiday, so you need to spoil me as much as possible! ♪"
1086008,108631,1,3,1,0.0,1,"The Pukichi family's all together! ♪Over here we've got Pusuke and Pukichi. Over there we've got Pumama and Pubro— Wait, that's just you! ♪"
1086009,108631,1,4,1,0.0,1,"My hands are all cold after making that snowman. So... warm them up for me! Ehehe. Your hands are always so nice and toasty. ♪"
1086010,108631,1,5,1,0.0,1,"The snowman'll disappear when it gets warmer, but... We'll be together forever, won't we? ♪"
1086011,108601,2,6,2,5.8,6,"Happy birthday! I made you a Pukichi cake! Wait, don't try and eat the real Pukichi!"
1086012,108631,2,6,1,0.0,1,"Happy birthday! It's so nice to spend the day with you like we're real family! Pukichi's super happy as well!"
1087001,108701,1,1,6,3.6,1,"New Year's is a busy time for everyone! But don't worry! I'll help out as much as you need!"
1087002,108701,1,2,1,4.5,2,"This kimono's nice and easy to move in, so leave the heavy lifting to me! Just gimme the word!"
1087003,108701,1,3,1,6.1,2,"I really love this time of the year. There's just something special about welcoming the new year ahead."
1087004,108701,1,4,1,5.4,5,"Oh, hey! Mr. Knight! Over here, over here! I can spot you in a crowd no problem!"
1087005,108701,1,5,1,7.8,5,"You wanna know what fortune I pulled? Great luck, of course! The slip was full of positive stuff. How did it look in terms of love? Th-that's a secret!"
1087006,108731,1,1,1,0.0,1,"Let's hit up that stall next! But first we gotta finish off the food we've got! Come on, Mr. Knight!"
1087007,108731,1,2,1,0.0,1,"Yui's osechi dishes were amazing enough, but all these food stalls are really hitting the spot. Talk about an amazing New Year's!"
1087008,108731,1,3,1,0.0,1,"I worked real hard on New Year's Eve, so it's fine if I indulge myself a little bit more, right?"
1087009,108731,1,4,1,0.0,1,"Ah... My lips kind of touched that candy you just ate... You don't mind? W-well, okay then! That's fine!"
1087010,108731,1,5,1,0.0,1,"Hey, Mr. Knight... Do you mind if we hold hands? Oh. We need to finish this food off first, huh? Okay, open wide!"
1087011,108701,2,6,2,4.4,1,"Happy birthday! This is technically the start of a new year for you, huh? Let's celebrate together!"
1087012,108731,2,6,1,0.0,1,"Happy birthday! Here's to another great year for you!"
1088001,108801,1,1,2,4.7,1,"Happy New Year! I hope it's another great one for you! Did you get your fortune slip already?"
1088002,108801,1,2,3,5.1,1,"I can't slack off on my training. I want to get even better at magic this year."
1088003,108801,1,3,1,3.1,2,"It's a bit cold, isn't it? I'll cast a spell to warm you up if you need it, so feel free to ask."
1088004,108801,1,4,5,7.4,8,"It must be so nice to visit a shrine with your lover. Maybe I can do the same one day... Oh! Never mind me!"
1088005,108801,1,5,1,7.8,5,"Let's see what this year's love fortune says... ""The stomach is the fastest route to their heart."" Hey, Mr. Knight. Are you hungry?"
1088006,108831,1,1,1,0.0,1,"Thanks for all the help last year! Here's to another wonderful year... and beyond!"
1088007,108831,1,2,1,0.0,1,"It'd be nice if you came a bit closer... B-because the wind's making it cold, of course! Can you stay by my side, please?"
1088008,108831,1,3,1,0.0,1,"The first sunrise of the year always feels extra pretty... Mr. Knight? What's wrong? Is it too bright for you?"
1088009,108831,1,4,1,0.0,1,"You know... I'd love it if we could watch the sunrise together like this every year... Ahhh! What am I saying?!"
1088010,108831,1,5,1,0.0,1,"Hey, Mr. Knight. I just want you to know, being with you makes me really, really happy! W-wow! I actually said it!"
1088011,108801,2,6,5,11.3,2,"H-Happy New Year! Wait, no! I messed up! Umm... Happy birthday!"
1088012,108831,2,6,1,0.0,1,"Happy birthday! I hope there are plenty more happy days waiting for you ahead."
1089001,108901,1,1,1,0.0,1,"I tend to take extra care when I'm wearing a kimono, particularly with how I walk and move in general."
1089002,108901,1,2,3,7.1,2,"New Year's or not, I'm ready to punish anyone that gets too carried away! Sorry, that was a joke. Did you take it seriously?"
1089003,108901,1,3,1,2.9,2,"Do you mind telling me how you normally spend New Year's? I'd like to know for future reference."
1089004,108901,1,4,6,6.8,5,"Something about me feels different? It's the kimono, I'd say. That, and the fact that I'm by your side."
1089005,108901,1,5,1,5.2,2,"My fortune slip said I would have good luck in love this year. And it seems to be right on the mark."
1089006,108931,1,1,1,0.0,1,"What a terrible way to start off the new year! If you're determined to steal away everyone's happiness, then I'll gladly cut you down! Let's go!"
1089007,108931,1,2,1,0.0,1,"Your support means the world to me. So please stick by me, just like you did last year."
1089008,108931,1,3,1,0.0,1,"I've gotten much more adept at taking advantage of my techniques' icy attributes. And it's all thanks to you."
1089009,108931,1,4,1,0.0,1,"I don't want to let other people decide my future for me. I'll carve it out for myself, together with my precious friends and you."
1089010,108931,1,5,1,0.0,1,"I was sure I parted ways with these feelings over the new year... Never mind me! It's nothing! I hope..."
1089011,108901,2,6,1,2.1,2,"Happy birthday! Time spent with you is precious to me, and I'm sure that won't ever change."
1089012,108931,2,6,1,0.0,1,"Today's an extra special day, which means an extra special celebration. I'm willing to do anything... except for pretend kissing."
1090001,109001,1,1,1,12.7,2,"My love, I made these chocolates myself. Will you accept my gift?\nThey are filled with my affection.\nNow, open your mouth for me..."
1090002,109001,1,2,1,10.8,2,"It's a wonderful scent, isn't it?\nI used a special blend of herbs.\nWhat effects do they have, you ask? Teeheehee... Let's find out."
1090003,109001,1,3,6,3.7,2,"You're wondering about all these bottles? Don't worry, they're only flavorings. I just prefer to use my usual equipment when cooking."
1090004,109001,1,4,1,3.2,5,"It's ever so strange... Somehow when I'm making chocolates,\nthe thought of your face seems to spur me to greater heights."
1090005,109001,1,5,5,11.2,2,"Standing together in the kitchen like this, we look like a married couple. Of course, that will be a reality soon enough... Teehee..."
1090006,109031,1,1,1,0.0,1,"Valentine's Day is an occasion for giving sweet treats to someone special. Let me fill your stomach with my boundless love..."
1090007,109031,1,2,1,0.0,1,"Chocolates alone cannot express the bliss our destined bond has brought me. I should write a 100-\npage letter to accompany them..."
1090008,109031,1,3,1,0.0,1,"Does this apron suit me? Teehee. I'm glad to hear that. Then I will wear it for you every day, no matter what the situation..."
1090009,109031,1,4,1,0.0,1,"Many people use Valentine's Day as an excuse to confess their affections, but I already tell you how I feel every day regardless..."
1090010,109031,1,5,1,0.0,1,"Mixing in my special concoctions helps as well, but the main source of these chocolates' sweetness is my affection. Ah, I do love you so."
1090011,109001,2,6,5,11.2,2,"So this is the day you were born... the day our shared destiny began. We should make a toast! Here's a little something for you to drink..."
1090012,109031,2,6,1,0.0,1,"Happy birthday, my love.\nI've prepared everything we need for an intimate celebration.\nAnd after the meal... Teehee."
1091001,109101,1,1,1,6.7,2,"Do you know Valentine's Day?\nIt's a day for giving chocolate to someone special. You'll accept your big sister's love, won't you?"
1091002,109101,1,2,1,7.5,5,"Which would you like—a sugary-\nsweet chocolate like your sister's headpats, or a more grown-up chocolate like your sister's hugs?"
1091003,109101,1,3,6,2.0,1,"You're concerned about getting cavities? Don't worry, your big sis will scrub those teeth all clean!\nGo on, say ""ah""!"
1091004,109101,1,4,5,5.5,2,"Do you want any headpats? Or a shoulder rub? Or would you like to rest in my lap? Your big sis can be as sweet as any chocolate!"
1091005,109101,1,5,5,7.1,2,"Oh dear, you've got chocolate around your mouth! Here, let me wipe that off... Mmmm. It tastes just as sweet as you!"
1091006,109131,1,1,1,0.0,1,"Valentine's Day chocolate is a token of the giver's true feelings. But no chocolate is quite as sweet as a big sister's love!"
1091007,109131,1,2,1,0.0,1,"How many chocolates did you receive today? You can tell your big sister, right? I just want to know everything about you!"
1091008,109131,1,3,1,0.0,1,"Why are you acting all fidgety? Are you... waiting for something from me? Hee hee... You're always so cute when I tease you!"
1091009,109131,1,4,1,0.0,1,"Huh? This outfit really suits me? Oh, you little charmer! When did you become so suave? Your big sister's heart just skipped a beat!"
1091010,109131,1,5,1,0.0,1,"I love you, Little Bro! ♪\nI made plenty of chocolates,\nso I'll tell you that again\neach time I give you one!"
1091011,109101,2,6,1,2.8,2,"It's my little brother's birthday!\nI made an extra-special chocolate cake for you, so let's eat it together, OK? ♪"
1091012,109131,2,6,1,0.0,1,"Your birthday is here! I thought long and hard about what to give you, but only one thing felt right! So your present is... me! ☆"
1092001,109201,1,1,1,5.0,2,"It'd be a waste to not make new friends in a whole new world! So I'll start with you!"
1092002,109201,1,2,6,4.0,1,"Don't think too much about me being a princess and all that, okay? I'd prefer it if we just got along like normal."
1092003,109201,1,3,1,3.7,2,"You'll find me together with Grea more often than not! I always feel so relaxed and safe around her."
1092004,109201,1,4,2,3.0,1,"Everything I've heard about you is so interesting! Tell me more!"
1092005,109201,1,5,5,3.2,2,"How does having some tea together sound? I'm actually pretty good at making black tea in particular."
1092006,109231,1,1,1,0.0,1,"Spirits! Heed my call! Lend me your strength, and help me protect my friends!"
1092007,109231,1,2,1,0.0,1,"Grea's smile means the world to me! I'll do everything I can to protect it!"
1092008,109231,1,3,1,0.0,1,"The bonds I share with those dear to me keep me going!"
1092009,109231,1,4,1,0.0,1,"I wield my magic to protect my friends! That includes you!"
1092010,109231,1,5,1,0.0,1,"Leave it to me! I won't let anyone or anything lay a finger on you!"
1092011,109201,2,6,1,1.8,2,"Happy birthday! Here's hoping it's a really special day for you!"
1092012,109231,2,6,1,0.0,1,"Happy birthday! Let's make it a blast! What do you wanna do first?!"
1093001,109301,1,1,1,3.1,2,"I'm so happy to make new friends! Let's enjoy our youth together!"
1093002,109301,1,2,4,3.0,1,"I fail and retake tests on a daily basis. But even so, I really love Mysteria Academy!"
1093003,109301,1,3,1,2.7,2,"Are you making the most of your youth? Because I sure am!"
1093004,109301,1,4,1,1.2,2,"Come on! Let's play lots, lots more! ♪"
1093005,109301,1,5,6,3.4,1,"Are you curious about this little peeper? How about you give it a poke?"
1093006,109331,1,1,1,0.0,1,"Lemme show you how I use my peepers! Go, go!"
1093007,109331,1,2,1,0.0,1,"Me and my peepers' teamwork is the best! We'll take them down!"
1093008,109331,1,3,1,0.0,1,"Making memories in a new world is just another part of youth! I'm having so much fun here!"
1093009,109331,1,4,1,0.0,1,"What are my peepers exactly? I dunno. But we've been best buds forever!"
1093010,109331,1,5,1,0.0,1,"They call me the Empress of Retakes! The Queen of Failure! And you're gonna feel her power!"
1093011,109301,2,6,6,2.8,2,"It's your birthday today? Then I'll celebrate for you! Happy birthday!"
1093012,109331,2,6,1,0.0,1,"I'm no good at memorizing stuff, but I always remember my friends' birthdays! Happy birthday!"
1094001,109401,1,1,1,4.4,4,"The way I look,\nthe dragon powers I wield...\nDoes none of it scare you?"
1094002,109401,1,2,5,3.6,2,"I can't cut loose\nlike everyone else, but...\nI am having fun, I think."
1094003,109401,1,3,1,5.3,2,"I used to be alone,\nbut then I met Anne.\nShe's the light in my life."
1094004,109401,1,4,6,3.7,2,"I never dreamed we'd end up\nin a whole other world.\nBut I'm glad we met such wonderful people here."
1094005,109401,1,5,2,0.0,2,"I'm so grateful to you for all you've done. If there's anything\nI can do to help you in return, please ask."
1094006,109431,1,1,1,0.0,1,"If it'll keep my friends safe,\nI'm not afraid to use this power. I'll show you the flames of a dragon!"
1094007,109431,1,2,1,0.0,1,"I won't let anyone harm the people I care about. I've decided that's what my flames are for!"
1094008,109431,1,3,1,0.0,1,"What I was missing before was the strength to face myself.\nBut I'm stronger now!"
1094009,109431,1,4,1,0.0,1,"There've been times when I wished I didn't have this power. But now... I can take a little pride in it."
1094010,109431,1,5,1,0.0,1,"I'm tougher than I look.\nSo leave this to me!"
1094011,109401,2,6,1,4.3,2,"I heard that it's your birthday today. So... let's celebrate it.\nIs there anything you really want?"
1094012,109431,2,6,1,0.0,1,"Happy birthday.\nThis is your special day,\nyet somehow even I feel happy. Isn't that strange?"
1095001,109501,1,1,1,2.6,2,"So this is the ""kimono"" I've heard so much about... A beautiful garment that's far easier to remove than it is to put on...!"
1095002,109501,1,2,5,2.9,6,"Ohhhh myyyyy~! Mr. Sadist, were you watching just now?! I know you enjoyed seeing me spin out of control... You sick degenerate..."
1095003,109501,1,3,1,4.8,5,"I heard it's a faux pas to wear underwear beneath a kimono...\nM-Mr. Sadist? You're not going to check, are you? Gueheheh..."
1095004,109501,1,4,6,7.4,5,"Oh... My belt seems to have come loose... Mr. Sadist, can you make it tighter for me? ...*drool* Yes... Just like that! Tighten it more!"
1095005,109501,1,5,2,5.6,5,"Mr. Sadist... No, perhaps I should call you Lord Sadist today...\nI am a humble servant for you to do with as you will... *drool*"
1095006,109531,1,1,1,0.0,1,"This kimono is so revealing,\nit embarrasses me a little...\nBut when I imagine Mr. Sadist seeing me in it... *drool*"
1095007,109531,1,2,1,0.0,1,"Ohhhhhh myyyyy~!\nAll this spinning is starting to get addictive... I have to spin more! More! I can't stop! Gueheheheh!"
1095008,109531,1,3,1,0.0,1,"When I dance in this outfit, I feel more elegant somehow. It's like I'm a butterfly, and you must be the spider waiting to... Gueheheh."
1095009,109531,1,4,1,0.0,1,"Roughly tearing at her kimono, Mr. Sadist closed in with a feral gleam in his eyes... Guehe... Ah?! I feel his eyes on me right now!"
1095010,109531,1,5,1,0.0,1,"Were you looking at my belt just now? S-so, you want to spin me around... Until my kimono gets so loose that you can... Gueheheh..."
1095011,109501,2,6,1,5.7,5,"It's a very special day today...\nThe day a true sadist was born...\n*drool* You're plotting to take my body as your present, aren't you?!"
1095012,109531,2,6,1,0.0,1,"Happy birthday, Mr. Sadist. Don't you think kimono belts look like a present's wrapping? That would mean your present is... Gueheheh!"
1096001,109601,1,1,1,7.9,2,"If you want to go out incognito, Shogun, I know just the place!\nLet me take you there sometime! It'll be so much fun!"
1096002,109601,1,2,1,4.9,6,"Autumn maple leaves are beautiful, but maple manju buns are even better! Just thinking about them is making me hungry!"
1096003,109601,1,3,3,8.6,2,"One throw to conquer the lands!\nTwo throws to conquer the lands!\nWill you try shuriken training too, Shogun? It's all-you-can-throw!"
1096004,109601,1,4,1,11.0,2,"I bought this fox mask at a festival in Oedo Town!\nThe bells on it even jingle as I walk! Isn't that the cutest?!"
1096005,109601,1,5,6,4.0,1,"I thought up a new ninja skill: the Ice Inferno! You just feed your foes shaved ice very very fast and wait for their brains to freeze!"
1096006,109631,1,1,1,0.0,1,"All who would harm the shogun will be severely smited! Nothing can stop his conquest! My ninja skills will make sure of that!"
1096007,109631,1,2,1,0.0,1,"Heh heh heh... You're about to witness my latest ninja spectacle! What's that? I shouldn't use this one yet? Aw, but Shogun...!"
1096008,109631,1,3,1,0.0,1,"My shogun will surely bring peace and unity to all the lands!\nAnd I shall defend his proud city for as long as it flourishes!"
1096009,109631,1,4,1,0.0,1,"Don't take your eyes off my ninja techniquery for a second! I won't leave your side until I go down in history as your right-hand ninja!"
1096010,109631,1,5,1,0.0,1,"For my shogun's honor, no foe is too fearsome for me to handle! The greatest key to conquering the lands is a ninja's loyalty!"
1096011,109601,2,6,2,7.4,1,"Congratulations on growing a year older, Shogun! For your present, I made you a personal shuriken! Throw it lots and lots!"
1096012,109631,2,6,1,0.0,1,"A happy and honorable birthday to you! I will lead a round of three cheers for the shogun! Hip hip, hooray! Party the night away!"
1097001,109701,1,1,1,4.9,2,"I'm skilled at all kinds of\nhousework, so please don't\nhesitate to let me know if there\nis anything I can help with."
1097002,109701,1,2,6,5.8,2,"My sister is resting instead of attending to her duties as a maid? Ah, how bold! Even in sleep, she is a wonder to behold!"
1097003,109701,1,3,1,4.0,2,"We of the demon clan are not so different from humans. We're just able to wrestle mabeasts and hurl morningstars, that's all."
1097004,109701,1,4,1,0.0,1,"Please allow me to attend to\nall of your daily needs.\nTo faithfully serve is my greatest pleasure."
1097005,109701,1,5,6,5.1,2,"It seems that having horns is not such a rare thing in this world. That makes me a little happy."
1097006,109731,1,1,1,0.0,1,"This morningstar? It's a portable weapon, reduced in size from the standard model, so it's actually much lighter than you'd think."
1097007,109731,1,2,1,0.0,1,"Even the mightiest of oaks cannot block the path of a demon such as myself. I will crush all obstacles that stand in my way."
1097008,109731,1,3,1,0.0,1,"A tree of this size is no trouble\nat all for me to remove.\nB-but... After I succeed, I would not object to a little praise."
1097009,109731,1,4,1,0.0,1,"You think it's impossible for a girl of my stature to destroy a fallen tree?  Well, actions speak louder than words, so watch and learn."
1097010,109731,1,5,1,0.0,1,"I'm ""so strong""?\nAre you sure that's the best compliment to give a girl?"
1097011,109701,2,6,2,5.4,1,"A very happy birthday to you!\nI'll bake a cake for the occasion.\nIt needs to be special, so first I'll have to find some dragon eggs..."
1097012,109731,2,6,1,0.0,1,"Happy birthday!\nI prepared plenty of special treats to celebrate, so let's all have a wonderful time."
1098001,109801,1,1,6,5.0,3,"So this is another world. Frankly,\nI find it difficult to believe, but I suppose it's better than some of the nonsense Barusu spouts."
1098002,109801,1,2,4,2.4,3,"This situation is so awkward.\nStill, I suppose there are no dangerous individuals to worry about, so I'll sit back and enjoy it."
1098003,109801,1,3,3,1.9,2,"Work? Of course I'm doing work. By elegantly drinking tea in repose, I'm providing a beautiful sight for those around me."
1098004,109801,1,4,3,5.4,4,"This is wind elemental magic.\nIf I wanted, I could use it to slice anything into tiny ribbons.\nBut it's tiring, so I won't bother."
1098005,109801,1,5,3,5.9,2,"Feast upon my steamed taters.\nDelicious, aren't they?\nThey're freshly baked...\nwell, freshly steamed."
1098006,109831,1,1,1,0.0,1,"Nobody can escape the gaze of my Clairvoyance, you know.\nIf you value your life, use all the wit and courage at your disposal."
1098007,109831,1,2,1,0.0,1,"Remember this well.\nHorn or no horn, you can never hope to match my natural genius."
1098008,109831,1,3,1,0.0,1,"You really are useless in battle.\nI can barely conceal my disappointment. At least try not\nto stray too far from my side."
1098009,109831,1,4,1,0.0,1,"I'll finish this in no time flat.\nWhy, you ask?\nWell, because I'm... No, because\nI want to head home already."
1098010,109831,1,5,1,0.0,1,"Wind magic is useful. Not only can it slice up enemies, it can also neutralize irritating men. How?\nI'll leave that to your imagination."
1098011,109801,2,6,3,6.5,2,"Aren't you lucky to have me here to celebrate your birthday.\nMy present? A batch of hot steamed taters, of course!"
1098012,109831,2,6,1,0.0,1,"What do you want most?\nGo on, name it.\nWhy? Well, isn't it your birthday?\nI thought I'd give you a reward."
1099001,109901,1,1,6,7.9,1,"It's so mysterious... There's Mana here, and spirits too, yet it's full of things I've never seen. So this is what another world is like..."
1099002,109901,1,2,1,6.3,2,"Do you want to go for a walk?\nI was about to head over and chat with the little spirits. It's one of their contract conditions, you see."
