stationary_mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_value_5,condition_value_6,condition_value_7,condition_value_8,condition_value_9,condition_value_10,condition_num,mission_reward_id,system_id,start_time,end_time,min_level,max_level,title_color_id,visible_flag
21002056,30,201,"Clear Main Quest 19-2 (HARD)",1003,12019002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/12/06 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002057,30,201,"Clear Main Quest 19-3 (HARD)",1003,12019003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/12/06 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002058,30,201,"Clear Main Quest 20-1 (HARD)",1003,12020001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002059,30,201,"Clear Main Quest 20-2 (HARD)",1003,12020002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002060,30,201,"Clear Main Quest 20-3 (HARD)",1003,12020003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002061,30,201,"Clear Main Quest 21-1 (HARD)",1003,12021001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002062,30,201,"Clear Main Quest 21-2 (HARD)",1003,12021002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002063,30,201,"Clear Main Quest 21-3 (HARD)",1003,12021003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002064,30,201,"Clear Main Quest 22-1 (HARD)",1003,12022001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002065,30,201,"Clear Main Quest 22-2 (HARD)",1003,12022002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002066,30,201,"Clear Main Quest 22-3 (HARD)",1003,12022003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002067,30,201,"Clear Main Quest 23-1 (HARD)",1003,12023001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002068,30,201,"Clear Main Quest 23-2 (HARD)",1003,12023002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002069,30,201,"Clear Main Quest 23-3 (HARD)",1003,12023003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002070,30,201,"Clear Main Quest 24-1 (HARD)",1003,12024001,0,0,0,0,0,,,0,0,1,21002004,102,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21002071,30,201,"Clear Main Quest 24-2 (HARD)",1003,12024002,0,0,0,0,0,,,0,0,1,21002004,102,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21002072,30,201,"Clear Main Quest 24-3 (HARD)",1003,12024003,0,0,0,0,0,,,0,0,1,21002004,102,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21002073,30,201,"Clear Main Quest 25-1 (HARD)",1003,12025001,0,0,0,0,0,,,0,0,1,21002004,102,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,1,1
21002074,30,201,"Clear Main Quest 25-2 (HARD)",1003,12025002,0,0,0,0,0,,,0,0,1,21002004,102,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,1,1
21002075,30,201,"Clear Main Quest 25-3 (HARD)",1003,12025003,0,0,0,0,0,,,0,0,1,21002004,102,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,1,1
21002076,30,201,"Clear Main Quest 26-1 (HARD)",1003,12026001,0,0,0,0,0,,,0,0,1,21002004,102,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002077,30,201,"Clear Main Quest 26-2 (HARD)",1003,12026002,0,0,0,0,0,,,0,0,1,21002004,102,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002078,30,201,"Clear Main Quest 26-3 (HARD)",1003,12026003,0,0,0,0,0,,,0,0,1,21002004,102,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003001,40,102,"Gather 30 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,30,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003002,40,102,"Gather 60 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,60,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003003,40,102,"Gather 90 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,90,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003004,40,102,"Gather 120 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,120,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003005,40,102,"Gather 150 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,150,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003006,40,102,"Gather 180 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,180,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003007,40,102,"Gather 210 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,210,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003008,40,102,"Gather 240 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,240,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003009,40,102,"Gather 270 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,270,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003010,40,102,"Gather 300 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,300,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003011,40,102,"Gather 330 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,330,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003012,40,102,"Gather 360 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,360,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003013,40,102,"Gather 390 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,390,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003014,40,102,"Gather 420 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,420,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003015,40,102,"Gather 450 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,450,21003001,101,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21003016,40,102,"Gather 480 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,480,21003001,101,"2021/03/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003017,40,102,"Gather 510 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,510,21003001,101,"2021/03/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003018,40,102,"Gather 540 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,540,21003001,101,"2021/03/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003019,40,102,"Gather 570 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,570,21003001,101,"2021/03/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003020,40,102,"Gather 600 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,600,21003001,101,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003021,40,102,"Gather 630 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,630,21003001,101,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003022,40,102,"Gather 660 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,660,21003001,101,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003023,40,102,"Gather 690 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,690,21003001,101,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003024,40,102,"Gather 720 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,720,21003001,101,"2021/04/28 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003025,40,102,"Gather 750 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,750,21003001,101,"2021/04/28 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003026,40,102,"Gather 780 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,780,21003001,101,"2021/05/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003027,40,102,"Gather 810 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,810,21003001,101,"2021/05/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003028,40,102,"Gather 840 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,840,21003001,101,"2021/06/03 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003029,40,102,"Gather 870 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,870,21003001,101,"2021/06/03 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003030,40,102,"Gather 900 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,900,21003001,101,"2021/06/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003031,40,102,"Gather 930 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,930,21003001,101,"2021/06/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003032,40,102,"Gather 960 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,960,21003001,101,"2021/07/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003033,40,102,"Gather 990 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,990,21003001,101,"2021/07/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003034,40,102,"Gather 1020 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1020,21003001,101,"2021/07/09 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003035,40,102,"Gather 1050 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1050,21003001,101,"2021/07/09 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003036,40,102,"Gather 1080 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1080,21003001,101,"2021/08/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003037,40,102,"Gather 1110 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1110,21003001,101,"2021/08/18 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003038,40,102,"Gather 1140 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1140,21003001,101,"2021/08/18 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003039,40,102,"Gather 1170 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1170,21003001,101,"2021/09/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003040,40,102,"Gather 1200 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1200,21003001,101,"2021/09/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003041,40,102,"Gather 1230 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1230,21003001,101,"2021/09/24 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003042,40,102,"Gather 1260 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1260,21003001,101,"2021/09/24 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003043,40,102,"Gather 1290 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1290,21003001,101,"2021/10/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003044,40,102,"Gather 1320 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1320,21003001,101,"2021/10/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003045,40,102,"Gather 1350 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1350,21003001,101,"2021/10/28 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003046,40,102,"Gather 1380 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1380,21003001,101,"2021/10/28 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003047,40,102,"Gather 1410 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1410,21003001,101,"2021/11/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003048,40,102,"Gather 1440 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1440,21003001,101,"2021/11/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003049,40,102,"Gather 1470 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1470,21003001,101,"2021/11/22 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003050,40,102,"Gather 1500 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1500,21003001,101,"2021/11/22 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003051,40,102,"Gather 1530 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1530,21003001,101,"2021/12/06 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003052,40,102,"Gather 1560 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1560,21003001,101,"2021/12/06 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003053,40,102,"Gather 1590 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1590,21003001,101,"2021/12/20 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003054,40,102,"Gather 1620 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1620,21003001,101,"2021/12/20 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003055,40,102,"Gather 1650 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1650,21003001,101,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003056,40,102,"Gather 1680 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1680,21003001,101,"2022/01/18 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003057,40,102,"Gather 1710 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1710,21003001,101,"2022/01/18 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003058,40,102,"Gather 1740 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1740,21003001,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003059,40,102,"Gather 1770 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1770,21003001,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003060,40,102,"Gather 1800 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1800,21003001,101,"2022/02/14 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003061,40,102,"Gather 1830 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1830,21003001,101,"2022/02/14 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003062,40,102,"Gather 1860 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1860,21003001,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003063,40,102,"Gather 1890 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1890,21003001,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003064,40,102,"Gather 1920 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1920,21003001,101,"2022/03/10 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003065,40,102,"Gather 1950 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1950,21003001,101,"2022/03/10 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003066,40,102,"Gather 1980 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,1980,21003001,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003067,40,102,"Gather 2010 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2010,21003001,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003068,40,102,"Gather 2040 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2040,21003001,101,"2022/03/24 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003069,40,102,"Gather 2070 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2070,21003001,101,"2022/03/24 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003070,40,102,"Gather 2100 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2100,21003001,101,"2022/04/17 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003071,40,102,"Gather 2130 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2130,21003001,101,"2022/04/17 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003072,40,102,"Gather 2160 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2160,21003001,101,"2022/04/18 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003073,40,102,"Gather 2190 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2190,21003001,101,"2022/04/18 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003074,40,102,"Gather 2220 clear rank stars",1002,0,0,0,0,0,0,,,0,0,2220,21003001,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21003075,40,102,"Gather 2250 clear rank stars",1002,0,0,0,0,0,0,,,0,0,2250,21003001,101,"2022/05/02 23:00:00","2030/04/01 14:59:00",0,0,0,1
21003076,40,102,"Gather 2280 clear rank stars",1002,0,0,0,0,0,0,,,0,0,2280,21003001,101,"2022/05/02 23:00:00","2030/04/01 14:59:00",0,0,0,1
21003077,40,102,"Gather 2310 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2310,21003001,101,"2022/05/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003078,40,102,"Gather 2340 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2340,21003001,101,"2022/05/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003079,40,102,"Gather 2370 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2370,21003001,101,"2022/05/19 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003080,40,102,"Gather 2400 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2400,21003001,101,"2022/05/19 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003081,40,102,"Gather 2430 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2430,21003001,101,"2022/06/01 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003082,40,102,"Gather 2460 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2460,21003001,101,"2022/06/01 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003083,40,102,"Gather 2490 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2490,21003001,101,"2022/06/19 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003084,40,102,"Gather 2520 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2520,21003001,101,"2022/06/19 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003085,40,102,"Gather 2550 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2550,21003001,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003086,40,102,"Gather 2580 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2580,21003001,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21003087,40,102,"Gather 2610 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2610,21003001,101,"2022/07/04 23:00:00","2030/04/01 14:59:59",0,0,0,1
21003088,40,102,"Gather 2640 clear rank stars",1002,0,0,0,0,0,0,0,0,0,0,2640,21003001,101,"2022/07/04 23:00:00","2030/04/01 14:59:59",0,0,0,1
21005001,110,204,"Clear the Cloudtop Peak",1005,31001007,0,0,0,0,0,0,0,0,0,1,21005001,104,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21005002,110,204,"Clear the Deepwood Oak",1005,31002010,0,0,0,0,0,0,0,0,0,1,21005002,104,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21005003,110,204,"Clear the Sheercliff Ruins",1005,31003010,0,0,0,0,0,0,0,0,0,1,21005003,104,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21005004,110,204,"Clear the Tideborne Tower",1005,31004005,0,0,0,0,0,0,0,0,0,1,21005004,104,"2021/06/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21005005,110,204,"Clear Darkblight Crag",1005,31005005,0,0,0,0,0,0,0,0,0,1,21005005,104,"2022/02/15 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102001,160,208,"Clear Floor 10 of the Tower of Luna",1102,71010010,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/09/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102002,160,208,"Clear Floor 20 of the Tower of Luna",1102,71010020,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/09/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102003,160,208,"Clear Floor 30 of the Tower of Luna",1102,71010030,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/09/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102004,160,208,"Clear Floor 40 of the Tower of Luna",1102,71010040,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/09/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102005,160,208,"Clear Floor 50 of the Tower of Luna",1102,71010050,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/09/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102006,160,208,"Clear Floor 60 of the Tower of Luna",1102,71010060,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/09/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102007,160,208,"Clear Floor 70 of the Tower of Luna",1102,71010070,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/09/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102008,160,208,"Clear Floor 80 of the Tower of Luna",1102,71020080,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/10/13 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102009,160,208,"Clear Floor 90 of the Tower of Luna",1102,71020090,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/10/13 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102010,160,208,"Clear Floor 100 of the Tower of Luna",1102,71020100,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/10/13 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102011,160,208,"Clear Floor 110 of the Tower of Luna",1102,71020110,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/10/13 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102012,160,208,"Clear Floor 120 of the Tower of Luna",1102,71030120,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/11/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102013,160,208,"Clear Floor 130 of the Tower of Luna",1102,71030130,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/11/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102014,160,208,"Clear Floor 140 of the Tower of Luna",1102,71040140,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/12/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102015,160,208,"Clear Floor 150 of the Tower of Luna",1102,71040150,0,0,0,0,0,0,0,0,0,1,21102001,108,"2021/12/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102016,160,208,"Clear Floor 160 of the Tower of Luna",1102,71050160,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102017,160,208,"Clear Floor 170 of the Tower of Luna",1102,71050170,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102018,160,208,"Clear Floor 180 of the Tower of Luna",1102,71060180,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/02/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102019,160,208,"Clear Floor 190 of the Tower of Luna",1102,71060190,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/02/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102020,160,208,"Clear Floor 200 of the Tower of Luna",1102,71070200,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/03/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102021,160,208,"Clear Floor 210 of the Tower of Luna",1102,71070210,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/03/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102022,160,208,"Clear Floor 220 of the Tower of Luna",1102,71080220,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/03/24 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102023,160,208,"Clear Floor 230 of the Tower of Luna",1102,71080230,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/03/24 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102024,160,208,"Clear Floor 240 of the Tower of Luna",1102,71090240,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/04/17 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102025,160,208,"Clear Floor 250 of the Tower of Luna",1102,71090250,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/04/17 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102026,160,208,"Clear Floor 260 of the Tower of Luna",1102,71100260,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/05/15 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102027,160,208,"Clear Floor 270 of the Tower of Luna",1102,71100270,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/05/15 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102028,160,208,"Clear Floor 280 of the Tower of Luna",1102,71110280,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/06/16 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102029,160,208,"Clear Floor 290 of the Tower of Luna",1102,71110290,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/06/16 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102030,160,208,"Clear Floor 300 of the Tower of Luna",1102,71120300,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/07/18 13:00:00","2030/04/01 14:59:59",0,0,0,1
21102031,160,208,"Clear Floor 310 of the Tower of Luna",1102,71120310,0,0,0,0,0,0,0,0,0,1,21102001,108,"2022/07/18 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103001,161,208,"Clear Floor 70's EX Quest in the Tower of Luna",1103,72010070,0,0,0,0,0,0,0,0,0,1,21103001,108,"2021/09/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103002,162,208,"Clear Floor 110's EX Quest in the Tower of Luna",1103,72020110,0,0,0,0,0,0,0,0,0,1,21103001,108,"2021/10/13 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103003,163,208,"Clear Floor 130's EX Quest in the Tower of Luna",1103,72030130,0,0,0,0,0,0,0,0,0,1,21103001,108,"2021/11/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
