pattern_id,unit_id,loop_start,loop_end,atk_pattern_1,atk_pattern_2,atk_pattern_3,atk_pattern_4,atk_pattern_5,atk_pattern_6,atk_pattern_7,atk_pattern_8,atk_pattern_9,atk_pattern_10,atk_pattern_11,atk_pattern_12,atk_pattern_13,atk_pattern_14,atk_pattern_15,atk_pattern_16,atk_pattern_17,atk_pattern_18,atk_pattern_19,atk_pattern_20
31040102,310401,1,3,1002,1003,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050001,310500,1,5,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050101,310501,1,5,1,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050201,310502,1,7,1,1,1002,1,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
31050301,310503,1,5,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050302,310503,1,7,1,1001,1002,1,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
31050401,310504,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050501,310505,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050601,310506,1,7,1,1,1002,1001,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
31060001,310600,1,5,1,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060101,310601,1,5,1,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060201,310602,1,6,1,1,1001,1,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060301,310603,1,6,1,1,1002,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060401,310604,1,9,1,1,1,1004,1,1,1,1,1004,0,0,0,0,0,0,0,0,0,0,0
31060501,310605,1,9,1,1,1,1004,1,1,1,1,1004,0,0,0,0,0,0,0,0,0,0,0
31060601,310606,1,6,1,1001,1002,1,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060701,310607,1,5,1,1001,1002,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31070001,310700,5,7,1,1001,1002,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
31070101,310701,5,7,1,1001,1002,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
31070201,310702,5,7,1,1001,1002,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
31070301,310703,5,7,1,1001,1002,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
31070401,310704,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31070501,310705,1,4,1004,1004,1004,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31070502,310705,1,4,1005,1005,1005,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31070601,310706,4,8,1,1001,1002,1,1002,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0
31090001,310900,1,5,1,1001,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39010001,390100,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40310101,403101,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40420101,404201,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40700101,407001,3,13,1002,1001,1,1001,1,1002,1001,1,1,1001,1002,1,1001,0,0,0,0,0,0,0
40770101,407701,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40840101,408401,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40840201,408402,2,7,1001,1,1001,1001,1,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
40840301,408403,2,4,1001,1,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50120001,501200,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60010101,600101,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60010201,600102,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60020101,600201,3,10,1002,1001,1,1,1002,1,1001,1,1,1001,0,0,0,0,0,0,0,0,0,0
60020201,600202,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60030101,600301,4,8,1,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0
60030201,600302,4,8,1002,1,1001,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
60040101,600401,3,7,1002,1001,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60040201,600402,3,8,1002,1001,1,1,1001,1,1,1002,0,0,0,0,0,0,0,0,0,0,0,0
60050101,600501,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60060101,600601,3,9,1002,1001,1,1,1002,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0
60060102,600601,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60060201,600602,1,2,2001,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070101,600701,6,9,1,1,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0
60070201,600702,6,9,1,1001,1,1001,1002,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0
60080101,600801,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60080201,600802,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60090101,600901,3,7,1001,1,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60090201,600902,3,7,1001,1,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60100101,601001,3,10,1001,1,1002,1,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0
60100201,601002,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60110101,601101,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60110201,601102,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60120101,601201,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60120201,601202,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60130101,601301,3,7,1001,1002,1,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60140101,601401,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60150101,601501,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60160101,601601,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60160201,601602,4,8,1001,1,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
60170101,601701,5,9,1002,1001,1,1001,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0
60170201,601702,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60180101,601801,5,9,1,1,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0
60180201,601802,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60200101,602001,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60200201,602002,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60210101,602101,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60210201,602102,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60220101,602201,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60220201,602202,3,9,1002,1001,1,1,1002,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0
60230101,602301,3,9,1002,1001,1,1,1002,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0
60230201,602302,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60250101,602501,3,9,1002,1001,1,1,1002,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0
60250201,602502,3,11,1002,1001,1,1,1001,1,1002,1,1001,1,1001,0,0,0,0,0,0,0,0,0
60260101,602601,4,12,1001,1002,1,1001,1,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0
60260201,602602,3,11,1002,1001,1,1,1001,1,1002,1,1001,1,1001,0,0,0,0,0,0,0,0,0
60270101,602701,3,8,1001,1002,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
60270201,602702,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60280101,602801,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60280201,602802,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60290101,602901,3,9,1002,1001,1,1,1002,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0
60290201,602902,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60300101,603001,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60300201,603002,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60310101,603101,3,9,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60310201,603102,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60320101,603201,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60320201,603202,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60330101,603301,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60330201,603302,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60340101,603401,4,8,1002,1,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0
60340201,603402,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60360101,603601,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60360201,603602,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60370101,603701,3,10,1002,1001,1,1002,1001,1,1002,1001,1001,1,0,0,0,0,0,0,0,0,0,0
60380101,603801,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60380201,603802,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60400101,604001,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60400201,604002,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60420101,604201,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60420201,604202,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60420202,604202,1,5,2001,2002,2003,2004,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60430101,604301,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60430201,604302,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60440101,604401,3,12,1001,1002,1,1002,1001,1,1002,1001,1,1,1002,1001,0,0,0,0,0,0,0,0
60450101,604501,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60450201,604502,3,9,1002,1001,1,1,1002,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0
60460101,604601,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60460201,604602,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60470101,604701,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60480101,604801,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60480201,604802,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60490101,604901,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60490201,604902,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60500101,605001,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60500201,605002,3,7,1002,1001,1,1,1002,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60510101,605101,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60510201,605102,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60520101,605201,3,7,1001,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60520201,605202,3,7,1001,1002,1,1,1002,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60530101,605301,4,6,1001,1,1002,1,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60530201,605302,3,7,1001,1002,1,1,1002,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60540101,605401,4,11,1001,1,1002,1,1,1002,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0
60550101,605501,3,8,1001,1002,1,1,1001,1,1,1002,0,0,0,0,0,0,0,0,0,0,0,0
60560101,605601,3,9,1001,1002,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0
60570101,605701,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60570201,605702,2,5,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60580101,605801,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60580201,605802,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60590101,605901,3,9,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60590201,605902,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60600101,606001,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60600201,606002,4,9,1,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
60630101,606301,4,11,1001,1002,1,1002,1,1002,1001,1,1002,1,1002,0,0,0,0,0,0,0,0,0
60870101,608701,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60880101,608801,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60890101,608901,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
60920101,609201,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60940101,609401,4,11,1002,1,1001,1,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0
60950101,609501,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60960101,609601,4,7,1002,1001,1,1002,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
60970101,609701,5,9,1001,1,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0
60980101,609801,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
61070101,610701,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
61080101,610801,2,6,1001,1002,1,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61150101,611501,2,11,1001,1002,1,1,1002,1,1,1002,1,1,1001,0,0,0,0,0,0,0,0,0
61160101,611601,4,7,1002,1001,1001,1002,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
61170101,611701,3,12,1001,1002,1,1002,1001,1,1002,1001,1,1,1002,1001,0,0,0,0,0,0,0,0
61220101,612201,3,7,1002,1001,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
61230101,612301,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
61240101,612401,3,7,1001,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
61250101,612501,3,6,1001,1002,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61260101,612601,4,8,1001,1,1001,1002,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0
90000101,900001,3,3,1,1001,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000201,900002,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000301,900003,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90010201,900102,3,3,1,1001,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90020101,900201,4,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
90020201,900202,3,3,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90030201,900302,3,3,1,1,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90040101,900401,3,7,1002,1001,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
90100101,901001,4,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90120101,901201,4,8,1,1001,1002,1,1001,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0
90170101,901701,4,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90250101,902501,4,8,1,1001,1002,1,1001,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0
90260101,902601,4,8,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
90280101,902801,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90360101,903601,3,12,1002,1001,1,1002,1001,1,1002,1001,1,1,1002,1001,0,0,0,0,0,0,0,0
90380101,903801,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90440101,904401,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90580101,905801,2,5,1,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90590101,905901,2,5,1,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90590201,905902,2,5,1,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90750101,907501,2,5,1,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90770101,907701,4,8,1,1001,1002,1,1001,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0
90780101,907801,3,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90790101,907901,3,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91240101,912401,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
