skill_id,name,skill_type,skill_area_width,skill_cast_time,action_1,action_2,action_3,action_4,action_5,action_6,action_7,depend_action_1,depend_action_2,depend_action_3,depend_action_4,depend_action_5,depend_action_6,depend_action_7,description,icon_type
1094003,"Dragon Agni",1,0,0.92,109400301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deploys a field that deals magical damage around the enemy with the highest physical attack.",2002
1094501,Dragonheart,0,0,0.0,109450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1094511,Dragonheart+,0,0,0.0,109451101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1095001,"Dance of Purest Ecstasy",1,0,0.0,109500101,109500102,109500103,0,0,0,0,0,0,0,0,0,0,0,"Massively recovers own HP. Large boost to physical and magical defense of all nearby allies.",1005
1095002,"Let's Get Passionate!",1,0,0.675,109500201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to magical attack of all allies.",2003
1095003,"My Breath Is Bewitching!",1,0,0.715,109500301,109500302,0,0,0,0,0,0,0,109500302,0,0,0,0,"Deals small magical damage to an enemy directly in front and lowers its magical defense by a small amount.",2002
1095501,"Opulent Trip Zone",0,0,0.0,109550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical defense at start of battle.",3004
1095511,"Opulent Trip Zone+",0,0,0.0,109551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical defense at start of battle.",3004
1096001,"Ninpo: Fujiyama Shuriken",1,0,0.0,109600101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front. When this skill is a critical hit, its damage is tripled instead of doubled.",1001
1096002,"Ninpo: Swoopy Swallow",0,0,0.34,109600201,109600202,0,0,0,0,0,0,109600201,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front and lowers its physical defense by a small amount.",2001
1096003,"Ninpo: Shadow Clone no Jutsu",1,0,0.34,109600301,109600302,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack and large boost to own action speed.",2003
1096501,"Ninpo: Ultra Superstrength",0,0,0.0,109650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1096511,"Ninpo: Ultra Superstrength+",0,0,0.0,109651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1097001,"Al Huma",1,0,0.0,109700101,109700102,109700103,0,0,0,0,0,109700101,109700101,0,0,0,0,"Deals large physical damage to all enemies in range. Damage increases for enemies that are unable to move.",1001
1097002,"El Huma",0,0,0.99,109700201,109700202,0,0,0,0,0,0,109700201,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front and inflicts Freeze.",2001
1097003,"Aqua Healing",1,0,0.59,109700301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Recovers the HP of the ally with the lowest HP by a moderate amount.",2005
1097501,"Fanatical as a Demon",0,0,0.0,109750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1097511,"Fanatical as a Demon+",0,0,0.0,109751101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1098001,"Out of My Way",1,0,0.0,109800101,109800102,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to all enemies and inflicts Bind.",1002
1098002,Fura,0,0,0.465,109800201,109800202,109800203,109800204,109800205,0,0,0,109800201,109800201,109800202,109800203,0,0,"If the enemy directly in front is unable to move, deals large magical damage and knocks them back a large distance. If not, deals moderate magical damage and knocks them back a small distance.",2002
1098003,Clairvoyance,1,0,0.465,109800301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Inflicts a special status on the enemy with the highest physical attack, causing their next physical attack to miss.",2017
1098501,"Pure Arrogance",0,0,0.0,109850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1098511,"Pure Arrogance+",0,0,0.0,109851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1099001,"Promised Field",1,0,0.0,109900101,109900102,109900103,0,0,0,0,0,0,0,0,0,0,0,"Recovers the HP of the ally with the lowest HP by a massive amount. Moderate boost to the physical and magical defense of all allies.",1005
1099002,"Help Me Out, Puck!",0,0,1.77,109900201,109900202,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to an enemy directly in front. Moderate boost to own magical attack.",2002
1099003,"Ice Needles",1,0,0.75,109900301,109900302,109900303,109900304,0,0,0,0,0,0,0,0,0,0,"Deals small magic damage to a random enemy in range 4 times.",2002
1099501,"Great Spirit Contract",0,0,0.0,109950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1099511,"Great Spirit Contract+",0,0,0.0,109951101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1100001,"Tropical Splash",1,0,0.0,110000101,110000102,110000103,0,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front. If Summer Catwalk has already been used, this skill always results in a critical hit.",1001
1100002,"Tropical Darts",0,0,0.9,110000201,110000202,110000203,0,0,0,0,0,0,0,0,0,0,0,"Deals small physical damage to an enemy directly in front 3 times.",2001
1100003,"Summer Catwalk",1,0,0.1,110000301,110000302,110000303,0,0,0,0,0,0,0,0,0,0,0,"Massive boost to own physical attack. Recovers own TP by a massive amount.",2003
1100501,"Midsummer Vibes",0,0,0.0,110050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1100511,"Midsummer Vibes+",0,0,0.0,110051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1101001,"Love Dream Typhoon",1,0,0.0,110100101,110100102,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to all enemies and recovers all allies' HP by a moderate amount.",1005
1101002,"Love Bandit",0,0,0.74,110100201,110100202,110100203,0,0,0,0,0,0,0,0,0,0,0,"Deals small magical damage to all enemies in range, and recovers the HP of the ally with the lowest HP by a small amount. HP recovery increases based on the number of enemies in range.",2002
1101003,"Love Splash",1,0,0.74,110100301,110100302,0,0,0,0,0,0,110100301,0,0,0,0,0,"Deals small magical damage to all enemies in range and lowers their magical defense by a small amount.",2002
1101501,"Lovely Summer Lesson",0,0,0.0,110150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1101511,"Lovely Summer Lesson+",0,0,0.0,110151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1103001,"Summer Bright Force",1,0,0.0,110300101,110300102,110300103,0,0,0,0,0,0,0,0,0,0,0,"Large boost to physical attack, magical attack and action speeds of all allies.",1003
1103002,"Twirling Splash",0,0,0.74,110300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Recovers all allies' TP by a large amount.",2006
1103003,"Sunlight Cheer",1,0,0.74,110300301,110300302,110300303,110300304,0,0,0,0,0,0,0,0,0,0,"Small boost to physical attack, magical attack, physical critical rate and magical critical rate of all allies.",2003
1103501,"Noble Vacation",0,0,0.0,110350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1103511,"Noble Vacation+",0,0,0.0,110351101,110351102,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack and small boost to own magical defense at start of battle.",3001
1104001,"Summer Wolven Blitz",1,0,0.0,110400101,110400102,110400103,110400104,0,0,0,0,110400101,110400101,110400102,0,0,0,"Deals large physical damage to an enemy directly in front. If only one enemy target remains in battle, instead deals massive physical damage and lowers their physical defense by a large amount.",1001
1104002,"Aqua Crossing",0,0,0.465,110400201,110400202,110400203,110400204,0,0,0,0,0,110400202,110400203,0,0,0,"Deals moderate physical damage to an enemy directly in front. If only one enemy target remains in battle, additionally deals small physical damage and lowers their physical defense by a small amount.",2001
1104003,"Blue Howling",1,0,0.765,110400301,110400302,110400303,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack. If only one enemy target remains in battle, this boost remains effective indefinitely.",2003
1104501,"Sea Wolf's Vigor",0,0,0.0,110450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1104511,"Sea Wolf's Vigor+",0,0,0.0,110451101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1105001,"Ryukyu-Ken Spiral Shot",1,0,0.0,110500101,110500102,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to all enemies in range. Damage increases based on the number of targets.",1001
1105002,"Cyclone Smash",0,0,0.89,110500201,110500202,0,0,0,0,0,0,0,0,0,0,0,0,"Deals small physical damage to all enemies in range and knocks back slightly an enemy directly in front.",2001
1105003,"Ryukyu Calypso",1,0,0.84,110500301,110500302,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack and moderate boost to the action speed of all allies in range.",2003
1105501,"Ryukyu Kickboxing",0,0,0.0,110550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1105511,"Ryukyu Kickboxing+",0,0,0.0,110551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1106001,"Fairy-tale Summer Parade",1,0,0.0,110600101,110600102,110600103,110600104,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to a random enemy 4 times.",1002
1106002,"Maho-Maho Summer Friends",1,0,0.74,110600201,110600202,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack. Recovers own TP by a moderate amount.",2003
1106003,"Maho-Maho Summer Blossom",1,0,1.34,110600301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals large magical damage to a random enemy.",2002
1106501,"Fairy-tale Power",0,0,0.0,110650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1106511,"Fairy-tale Power+",0,0,0.0,110651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1107001,"Venom Blast",1,0,0.0,110700101,110700102,110700103,0,0,0,0,0,0,0,0,0,0,0,"Deals large physical damage to an enemy directly in front, inflicts Poison, and lowers their physical defense by a large amount.",1022
1107002,"Spiky Circle",0,0,0.9,110700201,110700202,110700203,0,0,0,0,0,110700201,110700201,0,0,0,0,"Deploys a field that deals physical damage around an enemy directly in front. Field damage increases if the target is suffering from Poison or Venom.",2001
1107003,"Acid Vines",1,0,1.14,110700301,110700302,110700303,110700304,0,0,0,0,110700301,110700301,110700302,0,0,0,"Lowers the physical defense of an enemy directly in front by a moderate amount. If the target is suffering from Poison or Venom, additionally deals moderate physical damage.",2004
1107501,"Loner's Dignity",0,0,0.0,110750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1107511,"Loner's Dignity+",0,0,0.0,110751101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1108001,"Dark Daybreak",1,0,0.0,110800101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front.",1001
1108002,"Violet Dusk",0,0,0.73,110800201,110800202,0,0,0,0,0,0,0,0,0,0,0,0,"Causes all enemies to receive a ""Cower"" effect each time they are hit by one of Chloe's attacks. Up to 66 Cower effects can be added at once. Moderate boost to own physical attack.",2003
1108003,"Silvery Moonlight",1,0,0.57,110800301,110800302,110800303,110800304,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front and lowers their physical defense by a small amount. Damage and debuff both increase based on the number of Cower effects on the target.",2004
1108501,"Deepening Night",0,0,0.0,110850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1108511,"Deepening Night+",0,0,0.0,110851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1111001,"Halloween Bloom Dance",1,0,0.0,111100101,111100102,0,0,0,0,0,0,0,0,0,0,0,0,"Lowers the magical defense of an enemy directly in front by a moderate amount. Massive boost to all allies' magical attack.",1003
1111002,"Magical Trick",0,0,1.27,111100201,111100202,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to the magical attack of the ally with the highest magical attack. This boost increases based on Kyoka (Halloween)'s own magical attack.",2003
1111003,"Magical Treat",1,0,0.97,111100301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to all allies' magical attack.",2003
1111501,"Halloween Bravery",0,0,0.0,111150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1111511,"Halloween Bravery+",0,0,0.0,111151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1112001,"Trick or Trick!",1,0,0.0,111200101,111200102,0,0,0,0,0,0,0,0,0,0,0,0,"[Countdown] Places bombs upon all enemies in front. Each bomb explodes after a count of 5, dealing moderate physical damage to all enemies.",1001
1112002,"Painting Kick",0,0,0.465,111200201,111200202,111200203,0,0,0,0,0,0,111200202,0,0,0,0,"Deals moderate physical damage to all enemies in range.",2001
1112003,"Pumpkin Surprise",1,0,0.465,111200301,111200302,0,0,0,0,0,0,111200301,0,0,0,0,0,"Deals moderate physical damage to all enemies in a radius around the third enemy from the front.",2001
1112501,"Trick Expertise",0,0,0.0,111250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1112511,"Trick Expertise+",0,0,0.0,111251101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1113001,"Bunny Mummy Stomp",1,0,0.0,111300101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals large physical damage to all enemies in range.",1001
1113002,"Bandagey Bash",0,0,1.67,111300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals large physical damage to all enemies in range.",2001
1113003,"Bunny Mummy Happy Dance",1,0,2.0,111300301,111300302,111300303,0,0,0,0,0,0,0,0,0,0,0,"Massive boost to all allies' physical attack, in exchange for lowering their physical and magical defense by a small amount.",2003
1113501,"Mummy Bunny Power",0,0,0.0,111350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1113511,"Mummy Bunny Power+",0,0,0.0,111351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1114001,"Phantom Howl",1,0,0.0,111400101,111400102,111400103,111400104,111400105,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to an enemy directly in front. If Luna has any Friends, consumes up to 5 Friends to boost this attack's damage.",1002
1114002,"Soul Conversion",0,0,0.74,111400201,111400202,111400203,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to the ally with the highest remaining HP and recovers their TP by a moderate amount. Luna gains 1 extra Friend.",2006
1114003,"Undying Resentment",1,0,0.74,111400301,111400302,111400303,111400304,111400305,0,0,0,0,0,0,111400304,0,0,"Deals moderate magical damage to an enemy directly in front. If Luna has 2 or more Friends, consumes 2 Friends and deals large magical damage instead.",2002
1114101,"Come On My Adventure",1,0,0.0,111410101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Causes Luna to gain 1 Friend whenever she deals damage to a target.",1001
1114501,"Will You Join My Adventure?",0,0,0.0,111450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1114511,"Will You Join My Adventure?+",0,0,0.0,111451101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1115001,"Duality Avalon",1,0,0.0,111500101,111500102,111500103,111500104,111500105,111500106,111500107,0,0,0,0,111500104,111500105,111500104,"If Christina does not have a Coin, deals massive physical damage to an enemy directly in front, boosts own physical attack by a massive amount, and gains a Coin. If Christina does have a Coin, consumes the Coin to deal massive physical damage that is guaranteed to hit.",1001
1115002,"Enhancing Present",0,0,0.34,111500201,111500202,111500203,111500204,111500205,0,0,0,0,0,0,0,0,0,"If Christina does not have a Coin, boosts the physical attack of all allies that use physical attacks by a large amount. If Christina does have a Coin, boosts the physical attack of all allies that use physical attacks by a moderate amount and her own physical attack by a massive amount.",2003
1115003,Destruction,1,0,0.58,111500301,111500302,111500303,111500304,111500305,111500306,0,0,0,0,0,0,0,0,"If Christina does not have a Coin, deals moderate physical damage to an enemy directly in front. If Christina does have a Coin, deals moderate physical damage to an enemy directly in front and boosts the TP Boost of all allies by a small amount.",2001
1115501,"Burning Script",0,0,0.0,111550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1115511,"Burning Script+",0,0,0.0,111551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1116001,"Ride On, Santa!",1,0,0.0,111600101,111600102,0,0,0,0,0,0,0,0,0,0,0,0,"Small boost to physical defense of all allies. Physical defense boost increases based on the number of allies positioned behind self.",1003
1116002,"Festive Cheer",0,0,1.07,111600201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deploys a barrier that negates physical damage around all allies.",2013
1116003,"Frost Slash",1,0,0.77,111600301,111600302,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front and inflicts Freeze.",2001
1116501,"Illuminating Smile",0,0,0.0,111650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical defense at start of battle.",3002
1116511,"Illuminating Smile+",0,0,0.0,111651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical defense at start of battle.",3002
1117001,"Vermilion Nowell",1,0,0.0,111700101,111700102,111700103,0,0,0,0,0,0,0,0,0,0,0,"Deals massive magical damage to an enemy directly in front and moderately boosts own magical attack. Deals more damage the lower Illya's HP.",1002
1117002,"Bat Carnival",0,0,1.27,111700201,111700202,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to an enemy directly in front. Deals more damage the lower Illya's HP.",2002
1117003,"Bloody Thorn",1,0,0.97,111700301,111700302,111700303,111700304,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to all enemies in range and moderately boosts own magical attack, at the cost of 20% of own HP. Deals more damage the lower Illya's HP.",2002
1117501,"Silent Night Pact",0,0,0.0,111750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1117511,"Silent Night Pact+",0,0,0.0,111751101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
2001001,"",0,0,3.0,200100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2002001,"",1,0,5.0,200200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2003001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2004001,"",0,0,3.0,200400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2007001,"",1,0,3.0,200700101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2007011,"",1,0,3.0,200701101,200701102,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2008001,"",0,0,3.0,200800101,200800102,0,0,0,0,0,0,200800101,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2008011,"",0,0,3.0,200801101,200801102,0,0,0,0,0,0,200801101,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2009021,"",0,0,3.0,200902101,0,0,0,0,0,0,0,0,0,0,0,0,0,Treant,1001
2010001,"",1,0,3.0,201000101,201000102,0,0,0,0,0,0,201000101,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2011001,"",0,0,3.0,201100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2011011,"",1,0,4.0,201101101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2013001,"",0,0,3.0,201300101,201300102,0,0,0,0,0,0,201300101,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2013011,"",0,0,3.0,201301101,201301102,0,0,0,0,0,0,201301101,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2013021,"",0,0,3.0,201302101,201302102,0,0,0,0,0,0,201302101,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2014001,"",1,0,2.5,201400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2014002,"",1,0,3.0,201400201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2015001,"",1,0,5.0,201500101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2015002,"",1,0,3.0,201500201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2016001,"",1,0,3.0,201600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2016021,"",1,0,3.0,201602101,201602102,0,0,0,0,0,0,201602101,0,0,0,0,0,sample,1001
2019001,"",0,0,3.0,201900101,201900102,0,0,0,0,0,0,201900101,0,0,0,0,0,sample,1001
2019011,"",0,0,3.0,201901101,201901102,0,0,0,0,0,0,201901101,0,0,0,0,0,"Magma Salamander",1001
2020001,"",0,0,3.0,202000101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2023001,"",1,0,3.0,202300101,202300102,0,0,0,0,0,0,202300101,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2026001,"",0,0,5.0,202600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2028001,"",0,0,3.0,202800101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2028021,"",1,0,3.0,202800101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029031,"",0,0,90.0,202903101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029032,"",0,0,90.0,202903201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029033,"",0,0,90.0,202903301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029034,"",0,0,90.0,202903401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029041,"",0,0,4.0,202904101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2033011,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2033012,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2033013,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2034001,"",1,0,4.0,203400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2035001,"",0,0,3.0,203500101,203500102,0,0,0,0,0,0,203500101,0,0,0,0,0,sample,1001
2035011,"",0,0,3.0,203501101,203501102,0,0,0,0,0,0,203501101,0,0,0,0,0,sample,1001
2037001,"",0,0,3.0,203700101,203700102,0,0,0,0,0,0,203700101,0,0,0,0,0,sample,1001
2037021,"",0,0,3.0,203702101,203702102,203702103,0,0,0,0,0,203702101,203702102,0,0,0,0,sample,1001
2042001,"",1,0,5.0,204200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2043001,"",1,0,3.0,204300101,204300102,0,0,0,0,0,0,204300101,0,0,0,0,0,sample,1001
2044001,"",1,0,3.0,204400101,204400102,0,0,0,0,0,0,204400101,0,0,0,0,0,"Lobs a boulder to deal damage to a distant enemy.",1001
2045021,"",0,0,0.0,204502101,204502102,204502103,0,0,0,0,0,204502101,204502102,0,0,0,0,"Spike Crab",1001
2046001,"",1,0,3.5,204600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2047001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047002,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047003,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047021,"",1,0,3.0,204702101,204702102,0,0,0,0,0,0,204702101,0,0,0,0,0,"Wild Boar skill",1001
2050001,"",0,0,3.0,205000101,205000102,0,0,0,0,0,0,205000101,205100102,0,0,0,0,sample,1001
2050002,"",0,0,3.0,205000201,205000202,0,0,0,0,0,0,205000201,0,0,0,0,0,sample,1001
2051001,"",0,0,3.0,205100101,205100102,205100103,0,0,0,0,0,0,205100102,0,0,0,0,sample,1001
2052001,"",1,0,3.0,205200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2053001,"",1,0,3.0,205300101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2054001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2054011,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,"Magma Fish",1001
2055001,"",0,0,3.0,205500101,205500102,205500103,0,0,0,0,0,205500101,205500102,0,0,0,0,sample,1001
2058001,"",1,0,3.0,205800101,0,0,0,0,0,0,0,0,0,0,0,0,0,Mini-Foggy,1001
2058011,"",1,0,3.0,205801101,205801102,205801103,0,0,0,0,0,205801101,205801102,0,0,0,0,Mini-Foggy,1001
2058012,"",1,0,3.0,205801201,205801202,0,0,0,0,0,0,0,0,0,0,0,0,Mini-Foggy,1001
2058021,"",1,0,3.0,205802101,0,0,0,0,0,0,0,0,0,0,0,0,0,Mini-Foggy,1001
2058061,"",1,0,3.0,205806101,0,0,0,0,0,0,0,0,0,0,0,0,0,Mini-Foggy,1001
2058071,"",1,0,3.0,205807101,205807102,205807103,0,0,0,0,0,205807101,205807102,0,0,0,0,Mini-Foggy,1001
2058072,"",1,0,3.0,205807201,205807202,0,0,0,0,0,0,0,0,0,0,0,0,Mini-Foggy,1001
2058081,"",1,0,3.0,205808101,0,0,0,0,0,0,0,0,0,0,0,0,0,Mini-Foggy,1001
2060001,"",1,0,4.0,206000101,206000102,206000103,206000104,0,0,0,0,206000101,206000101,206000101,0,0,0,"Sealidon skill",1001
2061001,"",1,0,3.0,206100101,206100102,206100103,0,0,0,0,0,206100101,206100101,0,0,0,0,Wisewand,1001
2062001,"",0,0,3.0,206200101,206200102,0,0,0,0,0,0,206200101,0,0,0,0,0,Mafiotter,1001
2062011,"",0,0,4.0,206201101,206201102,0,0,0,0,0,0,206201101,0,0,0,0,0,Mafiotter,1001
2063001,"",1,0,5.0,206300101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2067001,"",0,0,0.0,206700101,206700102,206700103,0,0,0,0,0,206700102,0,0,0,0,0,"Deals large physical damage to an enemy directly in front and deals moderate physical damage to all enemies in a small radius around it.",1001
2067002,"",0,0,1.125,206700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front.",1001
2067003,"",0,0,1.295,206700301,206700302,0,0,0,0,0,0,0,0,0,0,0,0,"Deals small physical damage to an enemy directly in front. Moderate boost to own physical attack.",1001
2067011,"",0,0,0.0,206701101,206701102,0,0,0,0,0,0,206701101,0,0,0,0,0,"Deals physical damage to all enemies and inflicts Stun.",1001
2067012,"",0,0,1.7325,206701201,206701202,206701203,206701204,0,0,0,0,0,0,206701203,0,0,0,"Grants Taunt condition to self. If attacked while in stance, deals moderate physical damage to all enemies in range and lowers their physical defense by a small amount.",1001
2067013,"",0,0,0.0,206701301,206701302,0,0,0,0,0,0,0,0,0,0,0,0,"Grants a barrier that negates magical damage to nearby allies. Moderate boost to own magical defense.",1001
