quest_id,event_id,area_id,quest_seq,quest_name,position_x,position_y,icon_id,stamina,stamina_start,team_exp,unit_exp,love,limit_time,daily_limit,clear_reward_group,rank_reward_group,drop_reward_type,drop_reward_id,drop_reward_num,drop_reward_odds,background_1,wave_bgm_sheet_id_1,wave_bgm_que_id_1,story_id_wavestart_1,story_id_waveend_1,background_2,wave_bgm_sheet_id_2,wave_bgm_que_id_2,story_id_wavestart_2,story_id_waveend_2,background_3,wave_bgm_sheet_id_3,wave_bgm_que_id_3,story_id_wavestart_3,story_id_waveend_3,quest_detail_bg_id,quest_detail_bg_position,start_time,end_time
10013113,10013,10013102,13,"Shining Rift 1-13",-351,-48,100380,10,1,10,150,10,90,0,610013113,610013121,0,0,0,0,101651,bgm_M41,bgm_M41,0,0,101652,bgm_M41,bgm_M41,0,0,101653,bgm_M41,bgm_M41,0,0,101651,0,"2022/03/10 23:00:00","2022/03/27 22:59:59"
10013114,10013,10013102,14,"Shining Rift 1-14",-149,-181,100370,10,1,10,150,10,90,0,610013114,610013121,0,0,0,0,101651,bgm_M41,bgm_M41,0,0,101652,bgm_M41,bgm_M41,0,0,101653,bgm_M41,bgm_M41,0,0,101651,0,"2022/03/10 23:00:00","2022/03/27 22:59:59"
10013115,10013,10013102,15,"Shining Rift 1-15",65,-120,100380,10,1,10,150,10,90,0,610013115,610013123,0,0,0,0,101651,bgm_M41,bgm_M41,0,0,101652,bgm_M41,bgm_M41,0,0,101653,bgm_M41,bgm_M41,0,0,101651,0,"2022/03/10 23:00:00","2022/03/27 22:59:59"
10013201,10013,10013201,16,"Shining Rift 1-1",-540,-192,100390,16,2,16,240,16,90,3,610013116,610013121,2,31093,1,28,101661,bgm_M41,bgm_M41,0,0,101662,bgm_M41,bgm_M41,0,0,101663,bgm_M41,bgm_M41,0,0,101661,0,"2022/03/10 23:00:00","2022/03/27 22:59:59"
10013202,10013,10013201,17,"Shining Rift 1-2",-311,-170,100400,16,2,16,240,16,90,3,610013117,610013121,2,31018,1,28,101661,bgm_M41,bgm_M41,0,0,101662,bgm_M41,bgm_M41,0,0,101663,bgm_M41,bgm_M41,0,0,101661,0,"2022/03/10 23:00:00","2022/03/27 22:59:59"
10013203,10013,10013201,18,"Shining Rift 1-3",-96,-61,100390,18,2,18,270,18,90,3,610013118,610013121,2,31093,1,29,101661,bgm_M41,bgm_M41,0,0,101662,bgm_M41,bgm_M41,0,0,101663,bgm_M41,bgm_M41,0,0,101661,0,"2022/03/10 23:00:00","2022/03/27 22:59:59"
10013204,10013,10013201,19,"Shining Rift 1-4",98,-134,100400,18,2,18,270,18,90,3,610013119,610013121,2,31018,1,29,101661,bgm_M41,bgm_M41,0,0,101662,bgm_M41,bgm_M41,0,0,101663,bgm_M41,bgm_M41,0,0,101661,0,"2022/03/10 23:00:00","2022/03/27 22:59:59"
10013205,10013,10013201,20,"Shining Rift 1-5",393,-87,100390,20,2,20,300,20,90,3,610013120,610013121,2,31093,1,30,101661,bgm_M41,bgm_M41,0,0,101662,bgm_M41,bgm_M41,0,0,101663,bgm_M41,bgm_M41,0,0,101661,0,"2022/03/10 23:00:00","2022/03/27 22:59:59"
10014101,10014,10014101,1,"Targum Region 1-1",-820,-50,100020,8,1,8,120,8,90,0,610014101,610014121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100014,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014102,10014,10014101,2,"Targum Region 1-2",-710,-140,100020,8,1,8,120,8,90,0,610014102,610014121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100014,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014103,10014,10014101,3,"Targum Region 1-3",-620,0,100030,8,1,8,120,8,90,0,610014103,610014121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014104,10014,10014101,4,"Targum Region 1-4",-500,-90,100040,8,1,8,120,8,90,0,610014104,610014121,0,0,0,0,100041,bgm_M41,bgm_M41,0,0,100042,bgm_M41,bgm_M41,0,0,100043,bgm_M41,bgm_M41,0,0,100041,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014105,10014,10014101,5,"Targum Region 1-5",-425,45,100030,8,1,8,120,8,90,0,610014105,610014121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014106,10014,10014101,6,"Targum Region 1-6",-280,0,100010,9,1,9,135,9,90,0,610014106,610014121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014107,10014,10014101,7,"Targum Region 1-7",-220,-160,100050,9,1,9,135,9,90,0,610014107,610014122,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014108,10014,10014101,8,"Targum Region 1-8",-100,-10,100040,9,1,9,135,9,90,0,610014108,610014121,0,0,0,0,100041,bgm_M41,bgm_M41,0,0,100042,bgm_M41,bgm_M41,0,0,100043,bgm_M41,bgm_M41,0,0,100041,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014109,10014,10014101,9,"Targum Region 1-9",30,30,100020,9,1,9,135,9,90,0,610014109,610014121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100014,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014110,10014,10014101,10,"Targum Region 1-10",140,-80,100030,9,1,9,135,9,90,0,610014110,610014121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014111,10014,10014101,11,"Targum Region 1-11",260,61,100070,10,1,10,150,10,90,0,610014111,610014121,0,0,0,0,100101,bgm_M41,bgm_M41,0,0,100102,bgm_M41,bgm_M41,0,0,100103,bgm_M41,bgm_M41,0,0,100101,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014112,10014,10014101,12,"Targum Region 1-12",345,-96,100010,10,1,10,150,10,90,0,610014112,610014121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014113,10014,10014101,13,"Targum Region 1-13",470,20,100040,10,1,10,150,10,90,0,610014113,610014121,0,0,0,0,100041,bgm_M41,bgm_M41,0,0,100042,bgm_M41,bgm_M41,0,0,100043,bgm_M41,bgm_M41,0,0,100041,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014114,10014,10014101,14,"Targum Region 1-14",570,-100,100030,10,1,10,150,10,90,0,610014114,610014121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014115,10014,10014101,15,"Targum Region 1-15",649,74,100030,10,1,10,150,10,90,0,610014115,610014123,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014201,10014,10014201,16,"Targum Region 1-1",-571,-12,100020,16,2,16,240,16,90,3,610014116,610014121,2,31012,1,28,100367,bgm_M41,bgm_M41,0,0,100368,bgm_M41,bgm_M41,0,0,100369,bgm_M41,bgm_M41,0,0,100367,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014202,10014,10014201,17,"Targum Region 1-2",-319,-148,100060,16,2,16,240,16,90,3,610014117,610014121,2,31038,1,28,100771,bgm_M41,bgm_M41,0,0,100772,bgm_M41,bgm_M41,0,0,100773,bgm_M41,bgm_M41,0,0,100771,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014203,10014,10014201,18,"Targum Region 1-3",-107,34,100090,18,2,18,270,18,90,3,610014118,610014121,2,31012,1,29,100451,bgm_M41,bgm_M41,0,0,100452,bgm_M41,bgm_M41,0,0,100453,bgm_M41,bgm_M41,0,0,100451,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014204,10014,10014201,19,"Targum Region 1-4",140,110,100070,18,2,18,270,18,90,3,610014119,610014121,2,31038,1,29,100731,bgm_M41,bgm_M41,0,0,100732,bgm_M41,bgm_M41,0,0,100733,bgm_M41,bgm_M41,0,0,100731,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10014205,10014,10014201,20,"Targum Region 1-5",310,-90,100030,20,2,20,300,20,90,3,610014120,610014121,2,31012,1,30,100381,bgm_M41,bgm_M41,0,0,100382,bgm_M41,bgm_M41,0,0,100383,bgm_M41,bgm_M41,0,0,100381,0,"2022/03/24 23:00:00","2022/04/03 22:59:59"
10015101,10015,10015101,1,"Oedo Town 1-1",-1000,-40,100420,8,1,8,120,8,90,0,610015101,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015102,10015,10015101,2,"Oedo Town 1-2",-868,-131,100420,8,1,8,120,8,90,0,610015102,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015103,10015,10015101,3,"Oedo Town 1-3",-705,-75,100420,8,1,8,120,8,90,0,610015103,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015104,10015,10015101,4,"Oedo Town 1-4",-787,95,100420,8,1,8,120,8,90,0,610015104,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015105,10015,10015101,5,"Oedo Town 1-5",-553,115,100410,8,1,8,120,8,90,0,610015105,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015106,10015,10015101,6,"Oedo Town 1-6",-464,-85,100410,9,1,9,135,9,90,0,610015106,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015107,10015,10015101,7,"Oedo Town 1-7",-269,-112,100410,9,1,9,135,9,90,0,610015107,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015108,10015,10015101,8,"Oedo Town 1-8",-311,92,100410,9,1,9,135,9,90,0,610015108,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015109,10015,10015101,9,"Oedo Town 1-9",-116,67,100420,9,1,9,135,9,90,0,610015109,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015110,10015,10015101,10,"Oedo Town 1-10",-9,-97,100410,9,1,9,135,9,90,0,610015110,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015111,10015,10015101,11,"Oedo Town 1-11",136,7,100410,10,1,10,150,10,90,0,610015111,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015112,10015,10015101,12,"Oedo Town 1-12",267,-92,100420,10,1,10,150,10,90,0,610015112,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015113,10015,10015101,13,"Oedo Town 1-13",362,53,100420,10,1,10,150,10,90,0,610015113,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015114,10015,10015101,14,"Oedo Town 1-14",466,-92,100420,10,1,10,150,10,90,0,610015114,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015115,10015,10015101,15,"Oedo Town 1-15",684,-77,100420,10,1,10,150,10,90,0,610015115,610015121,0,0,0,0,101701,bgm_M41,bgm_M41,0,0,101702,bgm_M41,bgm_M41,0,0,101703,bgm_M41,bgm_M41,0,0,101701,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015201,10015,10015201,16,"Oedo Town 1-1",-585,-128,100410,16,2,16,240,16,90,3,610015116,610015121,2,31053,1,28,101711,bgm_M41,bgm_M41,0,0,101712,bgm_M41,bgm_M41,0,0,101713,bgm_M41,bgm_M41,0,0,101711,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015202,10015,10015201,17,"Oedo Town 1-2",-403,45,100410,16,2,16,240,16,90,3,610015117,610015121,2,31045,1,28,101711,bgm_M41,bgm_M41,0,0,101712,bgm_M41,bgm_M41,0,0,101713,bgm_M41,bgm_M41,0,0,101711,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015203,10015,10015201,18,"Oedo Town 1-3",-169,-18,100410,18,2,18,270,18,90,3,610015118,610015121,2,31053,1,29,101711,bgm_M41,bgm_M41,0,0,101712,bgm_M41,bgm_M41,0,0,101713,bgm_M41,bgm_M41,0,0,101711,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015204,10015,10015201,19,"Oedo Town 1-4",-27,-149,100410,18,2,18,270,18,90,3,610015119,610015121,2,31045,1,29,101711,bgm_M41,bgm_M41,0,0,101712,bgm_M41,bgm_M41,0,0,101713,bgm_M41,bgm_M41,0,0,101711,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10015205,10015,10015201,20,"Oedo Town 1-5",253,-87,100420,20,2,20,300,20,90,3,610015120,610015121,2,31053,1,30,101711,bgm_M41,bgm_M41,0,0,101712,bgm_M41,bgm_M41,0,0,101713,bgm_M41,bgm_M41,0,0,101711,0,"2022/04/05 23:00:00","2022/04/20 22:59:59"
10016101,10016,10016101,1,"Macina Region 1-1",-820,-120,100010,8,1,8,120,8,90,0,610016101,610016121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016102,10016,10016101,2,"Macina Region 1-2",-710,20,100020,8,1,8,120,8,90,0,610016102,610016121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100014,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016103,10016,10016101,3,"Macina Region 1-3",-580,-120,100010,8,1,8,120,8,90,0,610016103,610016121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016104,10016,10016101,4,"Macina Region 1-4",-510,50,100020,8,1,8,120,8,90,0,610016104,610016121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100014,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016105,10016,10016101,5,"Macina Region 1-5",-430,-60,100040,8,1,8,120,8,90,0,610016105,610016121,0,0,0,0,100041,bgm_M41,bgm_M41,0,0,100042,bgm_M41,bgm_M41,0,0,100043,bgm_M41,bgm_M41,0,0,100041,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016106,10016,10016101,6,"Macina Region 1-6",-340,-150,100050,9,1,9,135,9,90,0,610016106,610016121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016107,10016,10016101,7,"Macina Region 1-7",-215,-80,100110,9,1,9,135,9,90,0,610016107,610016122,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016108,10016,10016101,8,"Macina Region 1-8",-75,-110,100110,9,1,9,135,9,90,0,610016108,610016121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016109,10016,10016101,9,"Macina Region 1-9",45,-50,100110,9,1,9,135,9,90,0,610016109,610016121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016110,10016,10016101,10,"Macina Region 1-10",150,40,100010,9,1,9,135,9,90,0,610016110,610016121,0,0,0,0,100061,bgm_M41,bgm_M41,0,0,100062,bgm_M41,bgm_M41,0,0,100063,bgm_M41,bgm_M41,0,0,100061,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016111,10016,10016101,11,"Macina Region 1-11",260,-70,100070,10,1,10,150,10,90,0,610016111,610016121,0,0,0,0,100171,bgm_M41,bgm_M41,0,0,100172,bgm_M41,bgm_M41,0,0,100173,bgm_M41,bgm_M41,0,0,100171,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016112,10016,10016101,12,"Macina Region 1-12",380,30,100120,10,1,10,150,10,90,0,610016112,610016121,0,0,0,0,100151,bgm_M41,bgm_M41,0,0,100152,bgm_M41,bgm_M41,0,0,100153,bgm_M41,bgm_M41,0,0,100151,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016113,10016,10016101,13,"Macina Region 1-13",470,-100,100080,10,1,10,150,10,90,0,610016113,610016121,0,0,0,0,101141,bgm_M41,bgm_M41,0,0,101142,bgm_M41,bgm_M41,0,0,101143,bgm_M41,bgm_M41,0,0,101141,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016114,10016,10016101,14,"Macina Region 1-14",570,40,100080,10,1,10,150,10,90,0,610016114,610016121,0,0,0,0,101141,bgm_M41,bgm_M41,0,0,101142,bgm_M41,bgm_M41,0,0,101143,bgm_M41,bgm_M41,0,0,101141,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016115,10016,10016101,15,"Macina Region 1-15",680,-70,100080,10,1,10,150,10,90,0,610016115,610002123,0,0,0,0,101141,bgm_M41,bgm_M41,0,0,101142,bgm_M41,bgm_M41,0,0,101143,bgm_M41,bgm_M41,0,0,101141,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016201,10016,10016201,16,"Macina Region 1-1",-450,-10,100110,16,2,16,240,16,90,3,610016116,610016121,2,31020,1,28,100471,bgm_M41,bgm_M41,0,0,100472,bgm_M41,bgm_M41,0,0,100473,bgm_M41,bgm_M41,0,0,100471,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016202,10016,10016201,17,"Macina Region 1-2",-250,-100,100070,16,2,16,240,16,90,3,610016117,610016121,2,31004,1,28,100811,bgm_M41,bgm_M41,0,0,100812,bgm_M41,bgm_M41,0,0,100813,bgm_M41,bgm_M41,0,0,100811,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016203,10016,10016201,18,"Macina Region 1-3",-50,20,100120,18,2,18,270,18,90,3,610016118,610016121,2,31020,1,29,100791,bgm_M41,bgm_M41,0,0,100792,bgm_M41,bgm_M41,0,0,100793,bgm_M41,bgm_M41,0,0,100791,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016204,10016,10016201,19,"Macina Region 1-4",120,-110,100080,18,2,18,270,18,90,3,610016119,610016121,2,31004,1,29,101151,bgm_M41,bgm_M41,0,0,101152,bgm_M41,bgm_M41,0,0,101153,bgm_M41,bgm_M41,0,0,101151,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10016205,10016,10016201,20,"Macina Region 1-5",290,-10,100080,20,2,20,300,20,90,3,610016120,610016121,2,31020,1,30,101151,bgm_M41,bgm_M41,0,0,101152,bgm_M41,bgm_M41,0,0,101153,bgm_M41,bgm_M41,0,0,101151,0,"2022/04/18 23:00:00","2022/04/29 22:59:59"
10017101,10017,10017101,1,"Landosol Vicinity 1-1",-785,80,100020,8,1,8,120,8,90,0,610017101,610017121,0,0,0,0,100065,bgm_M41,bgm_M41,0,0,100066,bgm_M41,bgm_M41,0,0,100067,bgm_M41,bgm_M41,0,0,100065,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017102,10017,10017101,2,"Landosol Vicinity 1-2",-640,-40,100020,8,1,8,120,8,90,0,610017102,610017121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017103,10017,10017101,3,"Landosol Vicinity 1-3",-480,67,100050,8,1,8,120,8,90,0,610017103,610017121,0,0,0,0,100065,bgm_M41,bgm_M41,0,0,100066,bgm_M41,bgm_M41,0,0,100067,bgm_M41,bgm_M41,0,0,100065,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017104,10017,10017101,4,"Landosol Vicinity 1-4",-424,-128,100050,8,1,8,120,8,90,0,610017104,610017121,0,0,0,0,100065,bgm_M41,bgm_M41,0,0,100066,bgm_M41,bgm_M41,0,0,100067,bgm_M41,bgm_M41,0,0,100065,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017105,10017,10017101,5,"Landosol Vicinity 1-5",-190,-115,100010,8,1,8,120,8,90,0,610017105,610017121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017106,10017,10017101,6,"Landosol Vicinity 1-6",-100,50,100040,9,1,9,135,9,90,0,610017106,610017121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017107,10017,10017101,7,"Landosol Vicinity 1-7",133,55,100050,9,1,9,135,9,90,0,610017107,610017121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017108,10017,10017101,8,"Landosol Vicinity 1-8",327,-5,100040,9,1,9,135,9,90,0,610017108,610017121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017109,10017,10017101,9,"Landosol Vicinity 1-9",492,-52,100010,9,1,9,135,9,90,0,610017109,610017121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017110,10017,10017101,10,"Landosol Vicinity 1-10",686,-20,100010,9,1,9,135,9,90,0,610017110,610017121,0,0,0,0,100091,bgm_M41,bgm_M41,0,0,100092,bgm_M41,bgm_M41,0,0,100093,bgm_M41,bgm_M41,0,0,100091,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017111,10017,10017102,11,"Remote Village 1-11",-452,48,100430,10,1,10,150,10,90,0,610017111,610017121,0,0,0,0,101731,bgm_M41,bgm_M41,0,0,101732,bgm_M41,bgm_M41,0,0,101733,bgm_M41,bgm_M41,0,0,101731,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017112,10017,10017102,12,"Remote Village 1-12",-314,-147,100440,10,1,10,150,10,90,0,610017112,610017121,0,0,0,0,101731,bgm_M41,bgm_M41,0,0,101732,bgm_M41,bgm_M41,0,0,101733,bgm_M41,bgm_M41,0,0,101731,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017113,10017,10017102,13,"Remote Village 1-13",-164,-6,100430,10,1,10,150,10,90,0,610017113,610017121,0,0,0,0,101731,bgm_M41,bgm_M41,0,0,101732,bgm_M41,bgm_M41,0,0,101733,bgm_M41,bgm_M41,0,0,101732,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017114,10017,10017102,14,"Remote Village 1-14",-23,-111,100440,10,1,10,150,10,90,0,610017114,610017121,0,0,0,0,101731,bgm_M41,bgm_M41,0,0,101732,bgm_M41,bgm_M41,0,0,101733,bgm_M41,bgm_M41,0,0,101732,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017115,10017,10017102,15,"Remote Village 1-15",190,-60,100430,10,1,10,150,10,90,0,610017115,610017121,0,0,0,0,101731,bgm_M41,bgm_M41,0,0,101732,bgm_M41,bgm_M41,0,0,101733,bgm_M41,bgm_M41,0,0,101733,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017201,10017,10017201,16,"Remote Village 1-1",-490,5,100430,16,2,16,240,16,90,3,610017116,610017121,2,31098,1,28,101741,bgm_M41,bgm_M41,0,0,101742,bgm_M41,bgm_M41,0,0,101743,bgm_M41,bgm_M41,0,0,101741,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017202,10017,10017201,17,"Remote Village 1-2",-350,-185,100440,16,2,16,240,16,90,3,610017117,610017121,2,31025,1,28,101741,bgm_M41,bgm_M41,0,0,101742,bgm_M41,bgm_M41,0,0,101743,bgm_M41,bgm_M41,0,0,101741,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
