action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
307400604,1,22,1,30740602,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
307400701,1,17,9,0,0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400702,1,10,21,2,0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400703,1,10,41,2,0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400704,1,10,31,2,0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400705,1,10,11,2,0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400801,1,17,9,0,0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400802,1,10,21,2,0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400803,1,10,41,2,0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400804,1,10,31,2,0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400805,1,10,11,2,0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400901,1,17,9,0,0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400902,1,10,21,2,0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400903,1,10,41,2,0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400904,1,10,31,2,0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307400905,1,10,11,2,0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307500101,1,46,1,1,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,9999,3,0,99,"",""
307500201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,2,0,1,"",""
307500202,1,1,1,0,0,50.0,4.0,1.5,0.0,0.0,0.0,0.0,1,3,100,1,0,2,"",""
307500203,1,8,7,0,0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1,1,100,1,0,0,"",""
307500204,1,9,1,0,0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,1,1,100,1,0,0,"",""
307500301,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
307500302,1,46,1,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100,1,0,4,"",""
307500303,1,10,21,1,0,2.0,80.0,0.0,4.0,0.05,0.0,0.0,1,1,100,1,0,0,"",""
307500401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
307500402,1,8,2,0,0,1.43,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307500403,1,22,1,30750202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
307501101,1,46,1,1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,9999,3,0,99,"",""
307501201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,2,0,1,"",""
307501202,1,47,1,1000,1400,15.0,15.0,1.2,0.0,1.5,2.0,1600.0,1,1,100,1,0,2,"",""
307501203,1,8,7,0,0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1,1,100,1,0,0,"",""
307501204,1,9,1,0,0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,1,1,100,1,0,0,"",""
307501301,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
307501302,1,46,1,1,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100,1,0,4,"",""
307501303,1,10,21,1,0,2.0,80.0,0.0,4.0,0.05,0.0,0.0,1,1,100,1,0,0,"",""
307501401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
307501402,1,8,2,0,0,1.62,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307501403,1,22,1,30750202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
307504101,1,1,1,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"Large physical damage to all enemies",""
307504102,1,1,1,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,3,3000,21,0,99,"Deals small phyisical damage to all magic enemies",""
307504201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,1,1,"Targets the 2nd character in front",""
307504202,1,1,1,0,0,6.8,6.8,0.54,0.0,0.0,0.0,0.0,1,2,50,1,0,99,"Deals physical damage within 100 units",""
307504203,1,8,7,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,2,50,1,0,99,"Inflicts stun within the same area for a short time",""
307504301,1,1,1,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,550,3,0,99,"Large physical damage to 500 units in front",""
307504302,1,3,1,0,0,140.0,0.0,1050.0,450.0,0.0,0.0,0.0,1,1,300,3,0,99,"Knockback (vertical)",""
307504303,1,3,3,0,0,270.0,0.0,525.0,0.0,0.0,0.0,0.0,1,1,300,1,0,0,"Knockback (horizontal)",""
307504401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
307504402,1,8,2,0,0,1.43,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307504403,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307504404,1,22,1,30750402,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307505101,1,46,1,1,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,9999,3,0,99,"Large physical damage to all enemies",""
307505102,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,2,0,1,"Deals small physical damage to all magic enemies",""
307505201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,2,0,1,"Targets the 2nd character in front",""
307505202,1,1,1,0,0,50.0,4.0,1.5,0.0,0.0,0.0,0.0,1,3,100,1,0,2,"Deals physical damage within 100 units",""
307505203,1,8,7,0,0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1,1,100,1,0,0,"Inflicts stun within the same area for a short time",""
307505301,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"Large physical damage to 500 units in front",""
307505302,1,46,1,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100,1,0,4,"Knockback (vertical)",""
307505303,1,10,21,1,0,2.0,80.0,0.0,4.0,0.05,0.0,0.0,1,1,100,1,0,0,"Knockback (horizontal)",""
307505401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
307505402,1,8,2,0,0,1.43,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307505403,1,22,1,30750502,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
307600101,1,1,2,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"",""
307600102,1,9,2,0,0,180.0,30.0,8.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
307600103,1,12,80,0,0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
307600201,1,1,1,0,0,3.0,3.0,0.4,0.0,0.0,0.0,0.0,1,1,250,2,0,1,"",""
307600202,1,1,1,0,0,3.0,3.0,0.38,0.0,0.0,0.0,0.0,1,1,350,2,0,1,"",""
307600203,1,1,1,0,0,3.0,3.0,0.36,0.0,0.0,0.0,0.0,1,1,450,2,0,1,"",""
307600204,1,1,1,0,0,3.0,3.0,0.34,0.0,0.0,0.0,0.0,1,1,550,2,0,1,"",""
307600205,1,1,1,0,0,3.0,3.0,0.32,0.0,0.0,0.0,0.0,1,1,650,2,0,1,"",""
307600206,1,1,1,0,0,3.0,3.0,0.3,0.0,0.0,0.0,0.0,1,1,750,2,0,1,"",""
307600207,1,1,1,0,0,3.0,3.0,0.3,0.0,1.0,0.0,0.0,1,1,2160,3,0,99,"",""
307600301,1,15,2,710000002,1,0.0,0.0,0.0,0.0,1.0,850.0,850.0,2,1,0,7,0,1,"",""
307600401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,7,0,1,"",""
307600402,1,22,1,30760002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307600403,1,10,30,1,0,2.0,20.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307600404,1,10,80,1,0,1.0,10.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
307700101,1,46,1,2,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,3,0,99,"",""
307700201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,3,0,1,"",""
307700202,1,1,1,0,0,50.0,3.0,1.0,0.0,0.0,0.0,0.0,1,1,100,1,0,3,"",""
307700301,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,6,0,1,"",""
307700302,1,46,1,2,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,6,0,1,"",""
307700303,1,8,3,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,9999,6,0,1,"",""
307700401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
307700402,1,8,2,0,0,1.62,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307700403,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,-,""
307700404,1,22,1,30770202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
307704101,1,1,1,0,0,18.0,18.0,1.44,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"Large physical damage to all enemies",""
307704201,1,1,1,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,1,350,3,0,1,"Large physical damage to 1 random enemy in small range in front",""
307704202,1,1,1,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,1,350,3,1,1,"Large physical damage to 1 random enemy in small range in front",""
307704203,1,1,1,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,1,350,2,0,1,"Large physical damage to 1 random enemy in small range in front",""
307704301,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,16,0,1,"Targets enemy with highest magic attack (tauntable)",""
307704302,1,1,1,0,0,6.8,6.8,0.54,0.0,0.0,0.0,0.0,1,2,50,3,0,99,"Moderate physical damage to small area",""
307704303,1,8,3,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,2,9999,16,0,1,"Paralyze to target only (unblockable)",""
307704401,1,17,3,0,0,100.0,0.0,80.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"Awakening trigger 80%",""
307704402,1,8,2,0,0,1.62,0.0,90.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,Haste,""
307704403,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,0.0,2,3,-1,7,0,1,"Physical attack buff",""
307704404,1,22,1,30770402,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"Action pattern change",""
307800101,1,46,1,2,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,99,"Percentage-based damage 30%",""
307800102,1,3,3,0,0,300.0,0.0,1200.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,99,"Moderate knockback",""
307800103,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,1,"Selects target",""
307800104,1,1,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2,200,3,0,99,"Magic damage to enemies within 250 around target",""
307800201,1,1,2,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,1,2160,4,0,1,"Magic damage to farthest enemy",""
307800202,1,3,1,0,0,800.0,0.0,2000.0,1200.0,0.0,0.0,0.0,1,1,2160,4,0,1,"Fire upward",""
307800203,1,3,3,0,0,-200.0,0.0,1600.0,0.0,0.0,0.0,0.0,1,1,2160,4,0,1,"Moderate knockback",""
307800301,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"Selects target",""
307800302,1,1,2,0,0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1,2,150,3,0,99,"Magic damage to enemies within 250 around target",""
307800303,1,1,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"Magic damage to nearest enemy",""
307800304,1,3,3,0,0,100.0,0.0,800.0,0.0,0.0,0.0,0.0,1,2,250,3,0,99,"Small knockback",""
307800401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"Action pattern change",""
307800402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307800403,1,10,40,1,0,2.0,20.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307800404,1,22,1,30780302,0,180.0,-1.0,1.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
307800501,1,15,2,610019501,1,0.0,0.0,0.0,0.0,1.0,-400.0,-400.0,2,1,0,7,0,1,"",""
307800502,1,52,0,0,0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"Applies range change to self",""
307800601,2,21,1,0,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"Becomes immune to all damage for a set period of time.",""
307900101,1,46,1,1,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"",""
307900201,1,1,1,0,0,25.0,3.0,0.7,0.0,1.5,2.0,2200.0,1,2,2160,3,2,3,"",""
307900202,1,8,7,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,2,2160,3,2,3,"",""
307900301,1,1,1,0,0,45.0,4.0,1.3,0.0,1.5,2.0,2600.0,1,1,2160,3,0,2,"",""
307900401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
307900402,1,8,2,0,0,1.62,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307900403,1,22,1,30790202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
308000101,1,1,2,0,0,250.0,7.0,2.8,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
308000102,1,26,308000101,3,0,256.0,0.12,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"Passes mark number to attack action multiplier",""
308000103,1,35,1,0,0,99.0,56.0,99.0,5.0,0.0,0.0,0.0,2,3,2160,7,0,1,"Applies mark to self",""
308000201,1,7,3,0,2,960.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2160,11,0,1,"",""
308000202,1,16,2,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"Lowers target's TP Boost",""
308000203,1,26,308000202,1,0,256.0,3.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"Passes mark number to attack action multiplier",""
308000204,1,38,81,2,0,1.0,0.0,12.0,0.0,350.0,0.0,0.0,1,1,2160,11,0,99,"TP gain rate debuff field",""
308000205,1,27,308000204,1,0,256.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"Passes mark number to attack action multiplier",""
308000206,1,1,2,0,0,250.0,7.0,2.8,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
308000301,1,15,2,610021102,1,0.0,1.0,1.0,0.0,1.0,300.0,350.0,2,1,-1,7,0,1,Summon,""
308000302,1,15,2,610021103,1,0.0,2.0,2.0,0.0,1.0,450.0,500.0,2,1,-1,7,0,1,Summon,""
308000303,1,15,2,610021104,1,0.0,3.0,3.0,0.0,1.0,600.0,650.0,2,1,-1,7,0,1,Summon,""
308000304,1,3,3,0,0,200.0,0.0,1000.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,99,Knockback,""
308000401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,Awakening,""
308000402,1,35,1,0,0,99.0,56.0,99.0,20.0,0.0,0.0,0.0,2,3,2160,7,0,1,"Applies mark to self",""
308000403,1,10,30,1,0,2.0,80.0,0.0,100.0,0.0,0.0,2.0,2,3,-1,7,0,1,"Physical attack buff",""
308000501,1,17,3,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,Awakening,""
308000502,1,10,30,1,0,2.0,60.0,0.0,100.0,0.0,0.0,2.0,2,3,-1,7,0,1,"Physical attack buff",""
308000503,1,38,61,2,0,95.0,0.0,90.0,0.0,3000.0,0.0,0.0,1,1,3000,7,0,0,"Physical critical rate down field",""
308000504,1,38,71,2,0,95.0,0.0,90.0,0.0,3000.0,0.0,0.0,1,1,3000,7,0,0,"Magic critical rate down field",""
308000601,1,1,1,0,0,700.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"Single-target physical attack",""
308000602,1,26,308000601,3,0,256.0,0.05,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"Passes mark number to attack action multiplier",""
308000603,1,35,1,0,0,99.0,56.0,99.0,2.0,0.0,0.0,0.0,2,3,0,7,0,1,"Applies mark to self",""
308000701,1,17,5,0,0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7,0,1,"When receiving a critical attack",""
308000702,1,35,1,0,0,99.0,56.0,99.0,-2.0,0.0,0.0,0.0,2,3,0,7,0,1,"Own mark number -2",""
308000801,1,15,2,610021302,1,0.0,1.0,1.0,0.0,1.0,300.0,350.0,2,1,-1,7,0,1,Summon,""
308000802,1,15,2,610021303,1,0.0,2.0,2.0,0.0,1.0,450.0,500.0,2,1,-1,7,0,1,Summon,""
308000803,1,15,2,610021304,1,0.0,3.0,3.0,0.0,1.0,600.0,650.0,2,1,-1,7,0,1,Summon,""
308000804,1,3,3,0,0,200.0,0.0,1000.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,99,Knockback,""
308000901,1,17,5,0,0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7,0,1,"When receiving a critical attack",""
308000902,1,35,1,0,0,99.0,56.0,99.0,-5.0,0.0,0.0,0.0,2,3,0,7,0,1,"Own mark number -10",""
308001001,1,17,7,0,0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,Awakening,""
308001002,1,35,1,0,0,99.0,56.0,99.0,20.0,0.0,0.0,0.0,2,3,2160,7,0,1,"Applies mark to self",""
308001003,1,10,30,1,0,2.0,35.0,0.0,100.0,0.0,0.0,2.0,2,3,-1,7,0,1,"Physical attack buff",""
308001101,1,15,2,610021501,1,0.0,1.0,1.0,0.0,1.0,500.0,550.0,2,1,-1,7,0,1,Summon,""
308001102,1,15,2,610021502,1,0.0,2.0,2.0,0.0,1.0,650.0,700.0,2,1,-1,7,0,1,Summon,""
308001103,1,15,2,610021503,1,0.0,3.0,3.0,0.0,1.0,800.0,850.0,2,1,-1,7,0,1,Summon,""
308001104,1,3,3,0,0,500.0,0.0,1000.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,99,Knockback,""
308100101,1,46,1,1,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"",""
308100201,1,1,2,0,0,51.3,11.11,1.0,0.0,0.0,2.0,3000.0,1,1,2160,3,2,3,"",""
308100202,1,8,3,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,3,2160,3,2,3,"",""
308100203,1,10,11,1,0,2.0,20.0,0.0,3.0,0.0,0.0,1.0,1,3,2160,3,2,3,"",""
308100204,1,10,31,1,0,2.0,20.0,0.0,3.0,0.0,0.0,1.0,1,3,2160,3,2,3,"",""
308100301,1,17,7,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
308100302,1,1,1,0,0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
308100401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
308100402,1,8,2,0,0,1.62,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
308100403,1,10,10,1,0,2.0,35.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
308100404,1,22,1,30810202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
308100501,1,1,1,0,0,21.45,11.14,1.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
308100601,1,17,7,0,0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
308100602,1,1,1,0,0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
308100701,1,17,7,0,0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
308100702,1,1,1,0,0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
308100801,1,17,7,0,0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
308100802,1,1,1,0,0,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
308200101,1,23,502,308200103,308200102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"308200101: Checks whether target is Poisoned",""
308200102,1,1,1,0,0,500.0,10.0,2.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"308200102: Physical damage to area in front.",""
308200103,1,1,1,0,0,5000.0,25.0,7.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"308200103: Physical damage to area in front.",""
308200104,1,26,308200105,2,0,6.0,2.5,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"308200104: Passes dealt damage to child",""
308200105,1,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"308200105: HP recovery",""
308200201,1,1,1,0,0,120.0,6.0,0.05,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"308200201: Physical damage to area in front.",""
308200202,1,10,21,1,0,2.0,7.0,0.0,12.0,0.0,0.0,0.0,1,3,2160,1,0,99,"308200202: Defense debuff to area in front.",""
308200203,1,1,1,0,0,120.0,6.0,0.05,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"308200203: Physical damage to area in front.",""
308200204,1,10,21,1,0,2.0,7.0,0.0,12.0,0.0,0.0,0.0,1,3,2160,1,0,99,"308200204: Defense debuff to area in front.",""
308200205,1,1,1,0,0,120.0,6.0,0.05,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"308200205: Physical damage to area in front.",""
308200206,1,10,21,1,0,2.0,7.0,0.0,12.0,0.0,0.0,0.0,1,3,2160,1,0,99,"308200206: Defense debuff to area in front.",""
308200207,1,1,1,0,0,120.0,6.0,0.05,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"308200207: Physical damage to area in front.",""
308200301,1,16,1,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"308200301: TP recovery",""
308200302,1,10,10,1,0,2.0,10.0,0.0,11.0,0.0,0.0,1.0,2,3,-1,7,0,1,"308200302: Own physical attack up",""
308200401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"308200401: Awake trigger",""
308200402,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"308200402: Phys. atk. up",""
308200501,1,21,1,0,0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"308200501: Becomes invincible for a set time",""
308200502,1,9,1,0,0,3000.0,0.0,7.5,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"308200502: Inflicts Venom on all enemies",""
308200503,1,10,21,1,0,2.0,65.0,0.0,5.3,0.0,0.0,0.0,2,1,0,7,0,1,"308200503: Inflicts physical defense debuff to self",""
308200504,1,10,41,1,0,2.0,65.0,0.0,5.3,0.0,0.0,0.0,2,1,0,7,0,1,"308200504: Inflicts magic defense debuff to self",""
308200505,1,49,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,99,"308200505: Cancels debuffs.",""
308200601,1,1,1,0,0,1.0,1.5,2.1,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"308200601: Standard attack substitute ver.",""
308200701,1,1,1,0,0,1.0,2.0,2.4,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"308200701: Standard attack substitute ver. (MODE 2)",""
308200702,1,9,1,0,0,1500.0,0.0,6.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"308200702: Standard attack substitute ver. (MODE 2)",""
308200801,1,17,7,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"308200801: Awake trigger",""
308200802,1,10,10,1,0,2.0,20.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"308200802: Phys. atk. up",""
308300101,1,46,1,1,0,20.0,0.1,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"",""
308300201,1,1,2,0,0,20.0,4.0,1.1,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
308300202,1,10,20,1,0,2.0,10.0,50.0,5.0,0.0,0.0,2.0,2,3,2160,7,0,1,"",""
308300203,1,10,40,1,0,2.0,10.0,50.0,5.0,0.0,0.0,2.0,2,3,2160,7,0,1,"",""
308300301,1,1,2,0,0,500.0,10.0,1.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
308300302,1,3,1,0,0,6000.0,0.0,8000.0,10000.0,0.0,0.0,1.0,1,1,3000,1,0,1,"",""
308300303,1,3,3,0,0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,1,"Moderate knockback",""
308300401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
308300402,1,8,2,0,0,1.35,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
308300403,1,10,30,1,0,2.0,18.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
308300404,1,22,1,30830202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
308400101,1,46,1,2,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"Union Burst: Percentage damage 35%",""
308400102,1,10,41,1,0,2.0,50.0,0.0,8.0,0.0,0.0,0.0,1,2,2160,3,0,99,"Union Burst: Magic debuff",""
